Date,Index_name,Security Symbol,ff_mcap,Beta,Volatility
2016-09-30,Nifty 50,TECHM,26108.36,0.9003294368493981,0.2624328166900465
2016-09-30,Nifty 50,ULTRACEMCO,40167.09,0.9097511356301363,0.24127100925152073
2016-09-30,Nifty 50,WIPRO,30767.9,0.5482384557366815,0.1863018368122658
2016-09-30,Nifty 50,ICICIBANK,146689.94,1.6670890910043825,0.34232047269708077
2016-09-30,Nifty 50,RELIANCE,179233.65,0.9392634210461073,0.23279774141762932
2016-09-30,Nifty 50,ITC,204261.78,0.9870243583405396,0.2650595311359453
2016-09-30,Nifty 50,ACC,15021.57,0.8362942587882995,0.21495753839731277
2016-09-30,Nifty 50,HINDUNILVR,61981.94,0.60568241701457,0.21006538291523416
2016-09-30,Nifty 50,YESBANK,41223.03,1.2989668577438236,0.3112870878941122
2016-09-30,Nifty 50,ADANIPORTS,22863.83,1.39169449772271,0.3933786860479909
2016-09-30,Nifty 50,AMBUJACEM,19495.56,0.889117247682058,0.234685984452144
2016-09-30,Nifty 50,ASIANPAINT,52327.02,0.666595595827067,0.2291573640696789
2016-09-30,Nifty 50,AUROPHARMA,23026.83,1.0931892051437813,0.34015103932069624
2016-09-30,Nifty 50,AXISBANK,90494.09,1.216025200390408,0.30985114291803795
2016-09-30,Nifty 50,BAJAJ-AUTO,38456.07,0.9073228635983923,0.23522094279325031
2016-09-30,Nifty 50,BANKBARODA,15814.37,1.6050238148100335,0.4430892324278502
2016-09-30,Nifty 50,BHEL,12198.59,1.5224982848221773,0.4262316587890869
2016-09-30,Nifty 50,BPCL,31893.22,0.7589464367897727,0.2814002545006909
2016-09-30,Nifty 50,BHARTIARTL,41421.06,0.704077381136843,0.2733543244901231
2016-09-30,Nifty 50,BOSCHLTD,20758.99,0.8795890854991694,0.25860301914990186
2016-09-30,Nifty 50,CIPLA,29366.46,0.6347934170499092,0.23246414518741
2016-09-30,Nifty 50,COALINDIA,40715.28,0.7394397805800406,0.2598416582580342
2016-09-30,Nifty 50,DRREDDY,39251.58,0.7319424705758342,0.32446441936833387
2016-09-30,Nifty 50,EICHERMOT,33088.16,0.8568118736823074,0.2880741943222244
2016-09-30,Nifty 50,GAIL,17583.7,1.0625755350663826,0.3139947445472769
2016-09-30,Nifty 50,GRASIM,31152.34,0.7329020755105822,0.2110072302446945
2016-09-30,Nifty 50,HCLTECH,45141.25,0.6570115368333054,0.2671961965181575
2016-09-30,Nifty 50,HDFCBANK,255254.27,0.7748345716697177,0.15211455654499695
2016-09-30,Nifty 50,HEROMOTOCO,43627.65,1.0107462086692094,0.24140346047938585
2016-09-30,Nifty 50,HINDALCO,19550.26,1.9754586746808178,0.4545627788671645
2016-09-30,Nifty 50,ZEEL,29932.14,1.0002840502313088,0.2851272505062605
2017-03-31,Nifty 50,ZEEL,29318.99,1.0483114822347486,0.28889427539026674
2017-03-31,Nifty 50,TATAPOWER,16373.21,1.022375589821876,0.24918333785849156
2017-03-31,Nifty 50,ITC,237926.49,0.9689182524561213,0.23935805034516228
2017-03-31,Nifty 50,ICICIBANK,161183.2,1.6860442370669702,0.3178780835944684
2017-03-31,Nifty 50,IOC,39469.04,1.1248125525420989,0.2867384854485837
2017-03-31,Nifty 50,INDUSINDBK,71594.63,1.0927926213531394,0.22902671023842736
2017-03-31,Nifty 50,INFY,204280.5,0.6703846514971398,0.21913229233385065
2017-03-31,Nifty 50,KOTAKBANK,104290.73,0.8655659508495345,0.1955293377822803
2017-03-31,Nifty 50,LT,129275.79,1.2762172852696252,0.2537566336302204
2017-03-31,Nifty 50,LUPIN,34582.56,0.8240616204508826,0.25490372573985126
2017-03-31,Nifty 50,M&M,59946.28,1.0757131974408183,0.23004607900954013
2017-03-31,Nifty 50,MARUTI,79957.81,1.3068570388391159,0.2454329885626383
2017-03-31,Nifty 50,NTPC,41062.41,0.8289889252630166,0.2276308253848675
2017-03-31,Nifty 50,ONGC,52231.27,0.6613311938907382,0.23504527596529057
2017-03-31,Nifty 50,POWERGRID,43352.09,0.7714388557149835,0.209421474882392
2017-03-31,Nifty 50,RELIANCE,218525.62,0.6897107704121206,0.2223486402864201
2017-03-31,Nifty 50,SBIN,93577.05,1.438530750735439,0.3045526127346312
2017-03-31,Nifty 50,YESBANK,51062.29,1.4080167597806865,0.28328405226477754
2017-03-31,Nifty 50,WIPRO,32593.76,0.5410552873453395,0.18883298396279324
2017-03-31,Nifty 50,ULTRACEMCO,41562.58,1.1783413701281462,0.2520846012369712
2017-03-31,Nifty 50,TECHM,28597.55,1.0153039023305945,0.2663509116268022
2017-03-31,Nifty 50,TATASTEEL,32347.59,1.6227708164259418,0.34016815579442927
2017-03-31,Nifty 50,SUNPHARMA,75948.66,0.7283877665351559,0.25419241332869624
2017-03-31,Nifty 50,HINDUNILVR,65118.16,0.6241839469422379,0.17866104772793096
2017-03-31,Nifty 50,HEROMOTOCO,41178.45,1.0165647944277478,0.22918233009075528
2017-03-31,Nifty 50,ACC,12219.73,1.0357759435262768,0.22293946809664167
2017-03-31,Nifty 50,ADANIPORTS,27428.51,1.6965371366826032,0.3815393822481648
2017-03-31,Nifty 50,AMBUJACEM,17386.41,1.3024613405371879,0.25538386147837416
2017-03-31,Nifty 50,ASIANPAINT,48395.84,0.9506154394226526,0.2448513427889536
2017-03-31,Nifty 50,AUROPHARMA,18965.11,1.1684662735339606,0.3046740294480527
2017-03-31,Nifty 50,AXISBANK,83345.72,1.1591566262948922,0.28496765755215975
2017-03-31,Nifty 50,BAJAJ-AUTO,38154.82,0.9417779841451996,0.20704467071910562
2017-03-31,Nifty 50,BANKBARODA,16338.68,1.3738163318622687,0.3867065890284914
2017-03-31,Nifty 50,HINDALCO,24989.09,1.7700196309761356,0.4070724257148839
2017-03-31,Nifty 50,BHARTIARTL,46176.57,0.8360630365276406,0.27903826362344003
2017-03-31,Nifty 50,BPCL,33832.53,0.9170450456156829,0.2658788067940933
2017-03-31,Nifty 50,BOSCHLTD,20831.55,1.1636299493533173,0.260385498344045
2017-03-31,Nifty 50,CIPLA,30051.73,0.6042538372041973,0.22494104857529915
2017-03-31,Nifty 50,COALINDIA,38148.56,0.6725200024188633,0.22137202950242574
2017-03-31,Nifty 50,DRREDDY,31847.46,0.4818482043881361,0.237145488142466
2017-03-31,Nifty 50,EICHERMOT,34115.87,1.0968892377244248,0.2911174742817665
2017-03-31,Nifty 50,GAIL,24226.4,0.7669259191249794,0.24638211165097657
2017-03-31,Nifty 50,GRASIM,33787.56,1.1088260773233556,0.2715598091405536
2017-03-31,Nifty 50,HCLTECH,49377.82,0.5373705995343678,0.22962146132376648
2017-03-31,Nifty 50,HDFCBANK,291545.63,0.7791720433006029,0.1481852608265583
2017-03-31,Nifty 50,TCS,129375.54,0.5811302249082471,0.23227186579672235
2017-09-30,Nifty 50,VEDL,58406.41,1.7507345829896108,0.36063279090673894
2017-09-30,Nifty 50,WIPRO,35461.14,0.41073377319459187,0.1892576239493332
2017-09-30,Nifty 50,YESBANK,64123.72,1.5540658638383593,0.2787670044154618
2017-09-30,Nifty 50,TATASTEEL,43729.92,1.7054983890410913,0.3078077539354332
2017-09-30,Nifty 50,ZEEL,28473.17,1.3510046999763266,0.2744107726929489
2017-09-30,Nifty 50,ITC,220232.12,1.1485301813671822,0.2748766967035981
2017-09-30,Nifty 50,ICICIBANK,177482.45,1.3920355159986357,0.27272515893158167
2017-09-30,Nifty 50,IOC,40840.59,1.1781662482044202,0.2968947133084959
2017-09-30,Nifty 50,INDUSINDBK,85621.59,1.1750680068232202,0.21730922713156006
2017-09-30,Nifty 50,INFY,179832.91,0.686538911377377,0.23013840667557028
2017-09-30,Nifty 50,KOTAKBANK,133571.58,0.8342010803987953,0.1861831639925407
2017-09-30,Nifty 50,LT,140755.39,1.1194490582119667,0.1991050783936636
2017-09-30,Nifty 50,LUPIN,24280.48,0.7060356840858636,0.2558239368427391
2017-09-30,Nifty 50,M&M,58425.38,1.0086471321790782,0.2163848534916992
2017-09-30,Nifty 50,MARUTI,106042.43,1.237034719575521,0.21336376501141663
2017-09-30,Nifty 50,NTPC,51086.01,0.6091670424548468,0.20948498938239654
2017-09-30,Nifty 50,ONGC,48264.51,0.5145139517527193,0.21457591540596452
2017-09-30,Nifty 50,POWERGRID,46362.35,0.6716865764640099,0.2012598806875295
2017-09-30,Nifty 50,RELIANCE,259044.85,0.817959284328188,0.24058777461942166
2017-09-30,Nifty 50,SBIN,94223.58,1.2873579581130992,0.2476287143403079
2017-09-30,Nifty 50,SUNPHARMA,55542.76,0.818410298954223,0.3116741647059692
2017-09-30,Nifty 50,TCS,121240.83,0.4983575134434598,0.2197838832346992
2017-09-30,Nifty 50,TECHM,28609.46,0.7522768749404951,0.2735716046849269
2017-09-30,Nifty 50,HINDUNILVR,83849.06,0.6330548011317111,0.18094077312063858
2017-09-30,Nifty 50,HINDALCO,35087.81,1.7049021830280569,0.3474033237040258
2017-09-30,Nifty 50,ADANIPORTS,29648.78,1.834385733933038,0.326739138572718
2017-09-30,Nifty 50,AMBUJACEM,19575.78,1.3458146341254897,0.24374080877487866
2017-09-30,Nifty 50,ASIANPAINT,51019.63,1.0118858712057432,0.2317993242825411
2017-09-30,Nifty 50,AUROPHARMA,19450.83,1.329800056860983,0.33864343534288477
2017-09-30,Nifty 50,AXISBANK,86673.31,1.2050104467814897,0.26025653498168433
2017-09-30,Nifty 50,BAJAJ-AUTO,42288.62,0.8430866928336866,0.19002544673327162
2017-09-30,Nifty 50,BAJFINANCE,43446.37,1.8688673095378827,0.36451758679853946
2017-09-30,Nifty 50,BPCL,36805.28,0.9829499895837748,0.2650033618944873
2017-09-30,Nifty 50,BHARTIARTL,51373.99,0.7190048305885728,0.24968942932245156
2017-09-30,Nifty 50,BOSCHLTD,18811.55,1.0965047837737205,0.23458411356446726
2017-09-30,Nifty 50,CIPLA,29712.44,0.7061564331487723,0.23317482578132243
2017-09-30,Nifty 50,COALINDIA,35306.81,0.9450109690699514,0.22378613259828753
2017-09-30,Nifty 50,DRREDDY,28195.47,0.5196252688513228,0.2819800868861793
2017-09-30,Nifty 50,EICHERMOT,41635.57,1.28470416561226,0.2888294932114725
2017-09-30,Nifty 50,GAIL,26932.14,0.7898672895022066,0.25847720567815907
2017-09-30,Nifty 50,HCLTECH,48709.79,0.5360711603223274,0.19963938118566257
2017-09-30,Nifty 50,HDFCBANK,368236.47,0.7646746095734211,0.13816018666265809
2017-09-30,Nifty 50,HEROMOTOCO,48994.77,1.0202446033527324,0.21664761508381744
2017-09-30,Nifty 50,HINDPETRO,31868.01,1.4238451924259912,0.3591443136980606
2017-09-30,Nifty 50,UPL,28476.52,1.322956022947277,0.2674023619085856
2017-09-30,Nifty 50,ULTRACEMCO,40208.11,1.2312371429532347,0.23665063817164814
2018-03-31,Nifty 50,ZEEL,31506.24,0.7339833459325712,0.22927564493406044
2018-03-31,Nifty 50,IOC,36017.22,0.8972078189731187,0.2705886697174527
2018-03-31,Nifty 50,INDUSINDBK,91537.67,0.7854177606007343,0.1862817858841277
2018-03-31,Nifty 50,INFY,226177.12,0.6850983199630593,0.22562190519469788
2018-03-31,Nifty 50,KOTAKBANK,139681.26,0.7966522273834631,0.17698363100943376
2018-03-31,Nifty 50,LT,161621.89,1.3092140099612024,0.21322672238767199
2018-03-31,Nifty 50,LUPIN,17626.48,0.8554389243821628,0.2970572643143785
2018-03-31,Nifty 50,M&M,68894.62,0.7852041229269724,0.19783471094703775
2018-03-31,Nifty 50,MARUTI,117777.51,1.0462868333349196,0.18664853525733055
2018-03-31,Nifty 50,NTPC,51772.45,0.6433754134331816,0.18692704097671847
2018-03-31,Nifty 50,POWERGRID,42462.2,0.5013852980925617,0.17926868585417086
2018-03-31,Nifty 50,RELIANCE,304327.36,1.1734827065643951,0.22756778397767002
2018-03-31,Nifty 50,SUNPHARMA,54643.31,0.8985054914553954,0.3189972328453661
2018-03-31,Nifty 50,TCS,141806.4,0.3797836150068671,0.21071207705601197
2018-03-31,Nifty 50,TATASTEEL,44391.21,1.5417241682629228,0.28412836079966847
2018-03-31,Nifty 50,TECHM,39940.39,0.5058772894824549,0.28122375603208066
2018-03-31,Nifty 50,UPL,26728.38,1.282356964454583,0.25842803398293157
2018-03-31,Nifty 50,ULTRACEMCO,41210.24,1.1096512563865237,0.21645478992093814
2018-03-31,Nifty 50,VEDL,51641.12,1.7590938987858793,0.31024687094647807
2018-03-31,Nifty 50,WIPRO,31793.5,0.2833879545669958,0.20232026226141023
2018-03-31,Nifty 50,YESBANK,56034.02,1.313712964298519,0.28107709785304835
2018-03-31,Nifty 50,SBIN,92757.46,1.7631760809117651,0.3889344610865256
2018-03-31,Nifty 50,ICICIBANK,178749.48,1.4690347683951108,0.28691999874207585
2018-03-31,Nifty 50,ONGC,50198.48,0.7849945576876638,0.23042063921136025
2018-03-31,Nifty 50,ITC,217986.11,1.070524394658675,0.24769005797368934
2018-03-31,Nifty 50,AMBUJACEM,17114.57,0.9482894354268983,0.21975714659885748
2018-03-31,Nifty 50,ASIANPAINT,50510.2,0.6411298224879762,0.184408415390055
2018-03-31,Nifty 50,AUROPHARMA,15688.06,0.9961223828039129,0.3176964740160905
2018-03-31,Nifty 50,AXISBANK,81156.7,1.2612944124200383,0.26476560453641756
2018-03-31,Nifty 50,BAJAJ-AUTO,37328.61,1.0636955549386213,0.18945918592103778
2018-03-31,Nifty 50,BAJFINANCE,41779.95,1.3239813383594858,0.29429267372074286
2018-03-31,Nifty 50,BPCL,33380.9,0.9273546127316207,0.2683164909915411
2018-03-31,Nifty 50,BHARTIARTL,52594.19,1.2390756829363951,0.30609180409417164
2018-03-31,Nifty 50,BOSCHLTD,16497.27,0.7652027148378076,0.20576788441488267
2018-03-31,Nifty 50,ADANIPORTS,27132.99,1.287170698387282,0.27890205788849937
2018-03-31,Nifty 50,COALINDIA,36929.74,0.6188653749423616,0.2214341634856044
2018-03-31,Nifty 50,CIPLA,27660.6,0.7596525174374905,0.2461523781097228
2018-03-31,Nifty 50,HINDPETRO,25749.02,1.157499256167133,0.35581534982098495
2018-03-31,Nifty 50,HINDALCO,31306.66,1.7008892822425572,0.29712462665095
2018-03-31,Nifty 50,HEROMOTOCO,45988.93,0.8625098611611536,0.19036267237470061
2018-03-31,Nifty 50,HDFCBANK,385626.47,0.759557390298124,0.13717699123521315
2018-03-31,Nifty 50,HINDUNILVR,95238.25,0.7813743987708509,0.17715988762415144
2018-03-31,Nifty 50,GAIL,28154.34,0.8262756701283557,0.26551337344987225
2018-03-31,Nifty 50,EICHERMOT,37866.1,0.9246566227882693,0.2410706579017914
2018-03-31,Nifty 50,DRREDDY,25194.98,0.7038406396596448,0.29268369958317975
2018-03-31,Nifty 50,HCLTECH,53936.47,0.2385451411455657,0.20361192924519092
2018-09-30,Nifty 50,GRASIM,40303.77,1.1808504019237918,0.2680270881037757
2018-09-30,Nifty 50,ITC,254931.75,0.8579088994805204,0.19052274668769173
2018-09-30,Nifty 50,HINDUNILVR,114893.28,0.7810378066544985,0.19536262429280335
2018-09-30,Nifty 50,HINDPETRO,18775.09,1.1394787121130383,0.3517277911065392
2018-09-30,Nifty 50,HINDALCO,33516.89,1.7196383600447138,0.3481034687192671
2018-09-30,Nifty 50,HEROMOTOCO,38077.24,0.7193025384175612,0.2078874094361388
2018-09-30,Nifty 50,ICICIBANK,196596.1,1.5739818633225655,0.3207320119200941
2018-09-30,Nifty 50,HDFCBANK,430257.89,0.7513097652117973,0.15474069549769173
2018-09-30,Nifty 50,HCLTECH,60591.4,0.3321434746853449,0.24713250602037065
2018-09-30,Nifty 50,GAIL,34186.88,0.7607822413828712,0.28163877850012087
2018-09-30,Nifty 50,DRREDDY,30671.94,0.6814187919420488,0.2833044054811371
2018-09-30,Nifty 50,COALINDIA,36359.9,0.4666918840126631,0.24019691609226895
2018-09-30,Nifty 50,CIPLA,33179.08,0.871207156643324,0.255165374050337
2018-09-30,Nifty 50,BHARTIARTL,44659.55,1.2519785920808297,0.3355977786550879
2018-09-30,Nifty 50,BPCL,29218.53,1.0354038136120438,0.3127801720158685
2018-09-30,Nifty 50,BAJAJFINSV,36320.29,1.2182579068982284,0.25608300051549127
2018-09-30,Nifty 50,BAJFINANCE,51374.45,1.2252270377645877,0.2959602074368381
2018-09-30,Nifty 50,BAJAJ-AUTO,36549.99,1.0018706179911223,0.2359963171396686
2018-09-30,Nifty 50,AXISBANK,108698.56,1.3483270231370206,0.3018792755256875
2018-09-30,Nifty 50,EICHERMOT,32974.01,0.8973574918387531,0.25100465278082523
2018-09-30,Nifty 50,IOC,32764.73,1.027613977379586,0.27341260474201556
2018-09-30,Nifty 50,ADANIPORTS,25883.17,1.2619250955060177,0.2666710321871867
2018-09-30,Nifty 50,INFY,277455.01,0.4744161559949517,0.20433409203618375
2018-09-30,Nifty 50,ASIANPAINT,58304.93,0.7240880257350633,0.19563452890694777
2018-09-30,Nifty 50,ZEEL,24433.03,0.6590274269593412,0.2188719859685007
2018-09-30,Nifty 50,YESBANK,33911.0,1.5468469433139913,0.4388707021026606
2018-09-30,Nifty 50,WIPRO,36644.78,0.3261759296667972,0.19724238549656564
2018-09-30,Nifty 50,VEDL,43175.24,1.7051985437630999,0.32649671140700065
2018-09-30,Nifty 50,ULTRACEMCO,42368.76,1.1930318755972047,0.23172435975548716
2018-09-30,Nifty 50,UPL,24361.66,1.4485283611334485,0.3326512596316957
2018-09-30,Nifty 50,TITAN,33614.42,1.0329854201405908,0.3330534718564306
2018-09-30,Nifty 50,TECHM,46792.66,0.48961057112750966,0.29034324969008807
2018-09-30,Nifty 50,TATASTEEL,43874.45,1.7098451563244836,0.3091787887598978
2018-09-30,Nifty 50,TCS,234092.87,0.21854635981390452,0.22356004135714153
2018-09-30,Nifty 50,SUNPHARMA,68787.44,1.0515916692238807,0.31836226851189015
2018-09-30,Nifty 50,SBIN,99518.08,1.765956870112896,0.4117059254532352
2018-09-30,Nifty 50,RELIANCE,430565.74,1.1920529247702958,0.22737592363452888
2018-09-30,Nifty 50,POWERGRID,43367.79,0.582027761088501,0.1934792876782721
2018-09-30,Nifty 50,ONGC,50029.08,0.8420961367620056,0.244274469307262
2018-09-30,Nifty 50,NTPC,52278.72,0.7187482930436142,0.18443218210868398
2018-09-30,Nifty 50,MARUTI,97665.44,1.0076325681006653,0.20186577855775123
2018-09-30,Nifty 50,M&M,80274.5,0.9608102739506033,0.2287568485419612
2018-09-30,Nifty 50,LT,156945.16,1.2553918915986277,0.21612629470812622
2018-09-30,Nifty 50,KOTAKBANK,152376.75,0.9684475369785239,0.20448210069396558
2018-09-30,Nifty 50,JSWSTEEL,39668.88,1.464629139248596,0.3018530958600288
2018-09-30,Nifty 50,INDUSINDBK,86337.93,0.8043052227116458,0.19812235704028758
2019-03-31,Nifty 50,WIPRO,38435.79,0.5060394808979182,0.23883183265709007
2019-03-31,Nifty 50,POWERGRID,45554.59,0.5940546378474407,0.2137771923009467
2019-03-31,Nifty 50,EICHERMOT,28590.3,1.4304510362023668,0.345528429492036
2019-03-31,Nifty 50,HINDUNILVR,121923.85,0.7379315398449664,0.2142571947256268
2019-03-31,Nifty 50,HEROMOTOCO,33145.63,0.9323365662237647,0.2769966325388525
2019-03-31,Nifty 50,HDFCBANK,498890.98,0.6763457912278914,0.16213006841738475
2019-03-31,Nifty 50,HCLTECH,58994.73,0.5587428076311567,0.28067171122564777
2019-03-31,Nifty 50,GRASIM,33851.19,1.2158009260006832,0.289619008786765
2019-03-31,Nifty 50,GAIL,31359.02,0.8443964634421833,0.30671436434883037
2019-03-31,Nifty 50,YESBANK,50922.68,0.9864968383064406,0.6273139304949102
2019-03-31,Nifty 50,DRREDDY,33703.42,0.5145633214448989,0.3020942681439181
2019-03-31,Nifty 50,COALINDIA,39754.73,0.5024444087329578,0.24974918230289467
2019-03-31,Nifty 50,CIPLA,26846.46,0.7839970006676639,0.2587272929917731
2019-03-31,Nifty 50,BHARTIARTL,43940.62,1.152891397860785,0.347337213087843
2019-03-31,Nifty 50,BPCL,31045.91,1.5446001310037016,0.4354732807052144
2019-03-31,Nifty 50,BAJAJFINSV,42554.25,1.4537472946849654,0.3075898561821338
2019-03-31,Nifty 50,BAJFINANCE,71682.53,1.4525703544467872,0.34986796727522823
2019-03-31,Nifty 50,BAJAJ-AUTO,39591.69,0.8847828942381064,0.25470509062320074
2019-03-31,Nifty 50,AXISBANK,151885.08,1.1832034291248206,0.2982014633899793
2019-03-31,Nifty 50,ASIANPAINT,67294.34,1.0237375677526885,0.22983341485812403
2019-03-31,Nifty 50,ADANIPORTS,29758.96,1.3941082944778336,0.35129543599282215
2019-03-31,Nifty 50,ITC,254973.15,0.8887834621508314,0.20463177860232662
2019-03-31,Nifty 50,ICICIBANK,258106.06,1.25820876803783,0.3059153188403457
2019-03-31,Nifty 50,HINDALCO,29994.67,1.4174263671034368,0.3737700499889072
2019-03-31,Nifty 50,IOC,38327.39,1.2916961384541112,0.39187527119976595
2019-03-31,Nifty 50,VEDL,33596.21,1.3431103808415366,0.3995999424308864
2019-03-31,Nifty 50,ULTRACEMCO,41728.14,1.1399275512787785,0.26521084816357
2019-03-31,Nifty 50,ZEEL,24817.49,0.7788363184483399,0.4471277981401985
2019-03-31,Nifty 50,UPL,35163.59,1.283642076772421,0.33800938834637667
2019-03-31,Nifty 50,TITAN,47644.78,0.8996579644718179,0.27247839599699314
2019-03-31,Nifty 50,TECHM,48831.42,0.7046342490532915,0.29964323545288535
2019-03-31,Nifty 50,TATASTEEL,39326.73,1.2882908957450585,0.3105884572371603
2019-03-31,Nifty 50,TCS,210306.9,0.4612719928699674,0.24519314675489903
2019-03-31,Nifty 50,SUNPHARMA,52850.39,0.8652883252389381,0.362314658133889
2019-03-31,Nifty 50,SBIN,120227.9,1.362045509827179,0.2966875369789172
2019-03-31,Nifty 50,INDUSINDBK,91186.32,0.9983828300042633,0.2598930521912618
2019-03-31,Nifty 50,ONGC,48232.79,1.0222425491541975,0.30470086127814827
2019-03-31,Nifty 50,NTPC,54644.67,0.6693243857300104,0.22800296756898736
2019-03-31,Nifty 50,MARUTI,88688.35,1.1403072673194017,0.2578766757587188
2019-03-31,Nifty 50,M&M,62834.06,1.2780842522567217,0.27465998053491275
2019-03-31,Nifty 50,LT,170988.91,0.9890343608886436,0.21581936896803128
