Date,Adj Close,Close,High,Low,Open,Volume
2016/7/11,8467.900391,8467.900391,8475.25,8407.0498046875,8413.349609,149800
2016/7/12,8521.0498046875,8521.0498046875,8526.599609,8479.2001953125,8502.599609,183600
2016/7/13,8519.5,8519.5,8550.25,8493.5498046875,8540.4501953125,195500
2016/7/14,8565,8565,8571.400391,8500.7001953125,8515.75,153900
2016/7/15,8541.400391,8541.400391,8594.7998046875,8510.0498046875,8565.4501953125,221700
2016/7/18,8508.7001953125,8508.7001953125,8587.099609,8494.349609,8564.0498046875,164300
2016/7/19,8528.5498046875,8528.5498046875,8540.0498046875,8476.7001953125,8514.2998046875,167900
2016/7/20,8565.849609,8565.849609,8569.900391,8512.5498046875,8515.4501953125,160300
2016/7/21,8510.099609,8510.099609,8585.25,8503.4501953125,8582.7001953125,150000
2016/7/22,8541.2001953125,8541.2001953125,8548.9501953125,8489.7998046875,8519.650391,143200
2016/7/25,8635.650391,8635.650391,8641.150391,8517.2001953125,8519.9501953125,150000
2016/7/26,8590.650391,8590.650391,8644.900391,8577.150391,8633.75,154800
2016/7/27,8615.7998046875,8615.7998046875,8665,8572.0498046875,8599.400391,184100
2016/7/28,8666.2998046875,8666.2998046875,8674.7001953125,8625.25,8636.9501953125,233500
2016/7/29,8638.5,8638.5,8670.349609,8631.150391,8668.2998046875,157000
2016/8/1,8636.5498046875,8636.5498046875,8711.2998046875,8590.5,8654.2998046875,188400
2016/8/2,8622.900391,8622.900391,8687.2001953125,8611.400391,8647.4501953125,169400
2016/8/3,8544.849609,8544.849609,8635.4501953125,8529.599609,8635.2001953125,163000
2016/8/4,8551.099609,8551.099609,8601.400391,8518.150391,8599.9501953125,164700
2016/8/5,8683.150391,8683.150391,8689.400391,8590.150391,8600.2001953125,157900
2016/8/8,8711.349609,8711.349609,8723.5,8697.599609,8712.849609,172600
2016/8/9,8678.25,8678.25,8728.349609,8638.2001953125,8727.7998046875,200100
2016/8/10,8575.2998046875,8575.2998046875,8690.099609,8564.599609,8686.7001953125,173600
2016/8/11,8592.150391,8592.150391,8601.150391,8540.0498046875,8572.7998046875,189200
2016/8/16,8642.5498046875,8642.5498046875,8682.349609,8600.4501953125,8670.25,224800
2016/8/17,8624.0498046875,8624.0498046875,8667.099609,8603.599609,8639.7998046875,174100
2016/8/18,8673.25,8673.25,8690.7001953125,8645.0498046875,8648.849609,164300
2016/8/19,8666.900391,8666.900391,8696.599609,8647.099609,8694.2998046875,191900
2016/8/22,8629.150391,8629.150391,8684.849609,8614,8667,152300
2016/8/23,8632.599609,8632.599609,8642.150391,8580,8628.349609,187500
2016/8/24,8650.2998046875,8650.2998046875,8661.0498046875,8620.900391,8648.5,149600
2016/8/25,8592.2001953125,8592.2001953125,8683.0498046875,8583.650391,8668.849609,213100
2016/8/26,8572.5498046875,8572.5498046875,8622.9501953125,8547.5498046875,8614.349609,147500
2016/8/29,8607.4501953125,8607.4501953125,8622,8543.75,8583.75,129700
2016/8/30,8744.349609,8744.349609,8750.599609,8642.25,8646.75,150200
2016/8/31,8786.2001953125,8786.2001953125,8819.2001953125,8754.0498046875,8754.0498046875,362200
2016/9/1,8774.650391,8774.650391,8813.25,8759.9501953125,8793.599609,238900
2016/9/2,8809.650391,8809.650391,8824.099609,8768.2001953125,8796.349609,191500
2016/9/6,8943,8943,8950.849609,8848.4501953125,8852.7001953125,195600
2016/9/7,8917.9501953125,8917.9501953125,8968.7001953125,8913.349609,8968.7001953125,290100
2016/9/8,8952.5,8952.5,8960.349609,8896,8915.5,217200
2016/9/9,8866.7001953125,8866.7001953125,8939.150391,8858.7001953125,8934.2998046875,175900
2016/9/12,8715.599609,8715.599609,8746.9501953125,8699.400391,8732.9501953125,184500
2016/9/14,8726.599609,8726.599609,8739.849609,8688.900391,8710.650391,184300
2016/9/15,8742.5498046875,8742.5498046875,8751.9501953125,8704.349609,8743.849609,145400
2016/9/16,8779.849609,8779.849609,8847.650391,8750.5,8780.849609,265800
2016/9/19,8808.400391,8808.400391,8824.2998046875,8774.2001953125,8788.4501953125,131700
2016/9/20,8775.900391,8775.900391,8816.4501953125,8759.2998046875,8816.099609,136500
2016/9/21,8777.150391,8777.150391,8826.849609,8757.2998046875,8790.2998046875,148800
2016/9/22,8867.4501953125,8867.4501953125,8893.349609,8837.7998046875,8873.349609,172800
2016/9/23,8831.5498046875,8831.5498046875,8885.2001953125,8820.2998046875,8880.75,185900
2016/9/26,8723.0498046875,8723.0498046875,8809.5498046875,8715.099609,8807.900391,164000
2016/9/27,8706.400391,8706.400391,8768.5,8690.5,8748.900391,151400
2016/9/28,8745.150391,8745.150391,8767.0498046875,8703.150391,8711.2001953125,165500
2016/9/29,8591.25,8591.25,8800.650391,8558.25,8792.7001953125,372900
2016/9/30,8611.150391,8611.150391,8637.150391,8555.2001953125,8581.5,181700
2016/10/3,8738.099609,8738.099609,8745.2001953125,8635,8666.150391,137300
2016/10/4,8769.150391,8769.150391,8783.650391,8736.099609,8770,184300
2016/10/5,8743.9501953125,8743.9501953125,8806.9501953125,8731.400391,8806.349609,157200
2016/10/6,8709.5498046875,8709.5498046875,8781.150391,8684.650391,8768.7001953125,163600
2016/10/7,8697.599609,8697.599609,8723.7001953125,8663.7998046875,8721.7001953125,150400
2016/10/10,8708.7998046875,8708.7998046875,8745.7998046875,8703.9501953125,8735.349609,108400
2016/10/13,8573.349609,8573.349609,8681.5498046875,8541.349609,8671.5,212300
2016/10/14,8583.400391,8583.400391,8604.4501953125,8549.7998046875,8594,162800
2016/10/17,8520.400391,8520.400391,8615.400391,8506.150391,8612.9501953125,197400
2016/10/18,8677.900391,8677.900391,8685.099609,8555.900391,8556.0498046875,216600
2016/10/19,8659.099609,8659.099609,8698.75,8636.7001953125,8697.5,172100
2016/10/20,8699.400391,8699.400391,8727,8678.2998046875,8693.349609,161000
2016/10/21,8693.0498046875,8693.0498046875,8709.099609,8652.0498046875,8708.599609,157300
2016/10/24,8708.9501953125,8708.9501953125,8736.9501953125,8684.150391,8709.849609,157100
2016/10/25,8691.2998046875,8691.2998046875,8722.650391,8663.4501953125,8721.7001953125,189800
2016/10/26,8615.25,8615.25,8657.2998046875,8596.599609,8657.2998046875,219300
2016/10/27,8615.25,8615.25,8624.849609,8550.25,8607.099609,242800
2016/10/28,8638,8638,8653.75,8581.75,8625,175500
2016/11/1,8626.25,8626.25,8669.599609,8614.5,8653.150391,165000
2016/11/2,8514,8514,8549.5,8504.849609,8542.7998046875,155300
2016/11/3,8484.9501953125,8484.9501953125,8537.650391,8476.150391,8499.849609,170500
2016/11/4,8433.75,8433.75,8504,8400.25,8503.599609,224800
2016/11/7,8497.0498046875,8497.0498046875,8535.849609,8481.4501953125,8535.75,172800
2016/11/8,8543.5498046875,8543.5498046875,8559.400391,8480.099609,8540,195700
2016/11/9,8432,8432,8476.2001953125,8002.25,8067.5,314300
2016/11/10,8525.75,8525.75,8598.4501953125,8510.7001953125,8555.599609,263100
2016/11/11,8296.2998046875,8296.2998046875,8460.599609,8284.9501953125,8456.650391,266900
2016/11/15,8108.4501953125,8108.4501953125,8288.5498046875,8093.2001953125,8284.849609,359200
2016/11/16,8111.60009765625,8111.60009765625,8210.0498046875,8089.39990234375,8205.650391,269500
2016/11/17,8079.9501953125,8079.9501953125,8151.25,8060.2998046875,8105.10009765625,191300
2016/11/18,8074.10009765625,8074.10009765625,8128.9501953125,8048.2998046875,8097.5498046875,161200
2016/11/21,7929.10009765625,7929.10009765625,8102.4501953125,7916.39990234375,8102.10009765625,218800
2016/11/22,8002.2998046875,8002.2998046875,8019.0498046875,7938.14990234375,7989.14990234375,210200
2016/11/23,8033.2998046875,8033.2998046875,8055.2001953125,7973.10009765625,8051.2001953125,181000
2016/11/24,7965.5,7965.5,8024.85009765625,7952.5498046875,8011.7998046875,260500
2016/11/25,8114.2998046875,8114.2998046875,8122.25,7976.75,8007.9501953125,177900
2016/11/28,8126.89990234375,8126.89990234375,8146.5,8066.5,8080.64990234375,189700
2016/11/29,8142.14990234375,8142.14990234375,8197.349609,8128.7001953125,8131.5498046875,189700
2016/11/30,8224.5,8224.5,8234.25,8139.25,8172.14990234375,248000
2016/12/1,8192.900391,8192.900391,8250.7998046875,8185.0498046875,8244,157700
2016/12/2,8086.7998046875,8086.7998046875,8159.2998046875,8070.0498046875,8153.5498046875,171500
2016/12/5,8128.75,8128.75,8141.89990234375,8056.85009765625,8088.75,126500
2016/12/6,8143.14990234375,8143.14990234375,8178.7001953125,8130.85009765625,8153.14990234375,115300
2016/12/7,8102.0498046875,8102.0498046875,8190.4501953125,8077.5,8168.39990234375,169800
2016/12/8,8246.849609,8246.849609,8256.25,8151.75,8152.10009765625,142500
2016/12/9,8261.75,8261.75,8274.9501953125,8241.9501953125,8271.7001953125,149700
2016/12/12,8170.7998046875,8170.7998046875,8230.650391,8154.4501953125,8230.650391,108100
2016/12/13,8221.7998046875,8221.7998046875,8228.849609,8155.7998046875,8196.150391,184000
2016/12/14,8182.4501953125,8182.4501953125,8229.400391,8165.10009765625,8229.349609,144600
2016/12/15,8153.60009765625,8153.60009765625,8225.900391,8121.9501953125,8128.39990234375,181800
2016/12/16,8139.4501953125,8139.4501953125,8178.7001953125,8127.4501953125,8178.2001953125,203000
2016/12/19,8104.35009765625,8104.35009765625,8132.5,8094.85009765625,8126,107400
2016/12/20,8082.39990234375,8082.39990234375,8124.10009765625,8062.75,8110.60009765625,128000
2016/12/21,8061.2998046875,8061.2998046875,8112.5498046875,8053.25,8105.85009765625,123700
2016/12/22,7979.10009765625,7979.10009765625,8046.4501953125,7964.9501953125,8043.85009765625,122600
2016/12/23,7985.75,7985.75,8022.60009765625,7942.0498046875,7972.5,124100
2016/12/26,7908.25,7908.25,7970.0498046875,7893.7998046875,7965.10009765625,106900
2016/12/27,8032.85009765625,8032.85009765625,8044.64990234375,7903.7001953125,7915.0498046875,118800
2016/12/28,8034.85009765625,8034.85009765625,8100.5498046875,8028.39990234375,8047.5498046875,126700
2016/12/29,8103.60009765625,8103.60009765625,8111.10009765625,8020.7998046875,8030.60009765625,178500
2016/12/30,8185.7998046875,8185.7998046875,8197,8114.75,8119.64990234375,127600
2017/1/2,8179.5,8179.5,8212,8133.7998046875,8210.099609,118300
2017/1/3,8192.25,8192.25,8219.099609,8148.60009765625,8196.0498046875,127300
2017/1/4,8190.5,8190.5,8218.5,8180.89990234375,8202.650391,132400
2017/1/5,8273.7998046875,8273.7998046875,8282.650391,8223.7001953125,8226.650391,159100
2017/1/6,8243.7998046875,8243.7998046875,8306.849609,8233.25,8281.849609,139400
2017/1/9,8236.0498046875,8236.0498046875,8263,8227.75,8259.349609,99100
2017/1/10,8288.599609,8288.599609,8293.7998046875,8261,8262.7001953125,142900
2017/1/11,8380.650391,8380.650391,8389,8322.25,8327.7998046875,186500
2017/1/12,8407.2001953125,8407.2001953125,8417.2001953125,8382.2998046875,8391.0498046875,172600
2017/1/13,8400.349609,8400.349609,8461.0498046875,8373.150391,8457.650391,185300
2017/1/16,8412.7998046875,8412.7998046875,8426.7001953125,8374.400391,8390.9501953125,124100
2017/1/17,8398,8398,8440.900391,8378.2998046875,8415.0498046875,122000
2017/1/18,8417,8417,8460.2998046875,8397.400391,8403.849609,163800
2017/1/19,8435.099609,8435.099609,8445.150391,8404.0498046875,8418.400391,165900
2017/1/20,8349.349609,8349.349609,8423.650391,8340.9501953125,8404.349609,202600
2017/1/23,8391.5,8391.5,8404.150391,8327.2001953125,8329.599609,195000
2017/1/24,8475.7998046875,8475.7998046875,8480.9501953125,8398.150391,8407.0498046875,179200
2017/1/25,8602.75,8602.75,8612.599609,8493.9501953125,8499.4501953125,292500
2017/1/27,8641.25,8641.25,8672.7001953125,8606.900391,8610.5,275400
2017/1/30,8632.75,8632.75,8662.599609,8617.75,8635.5498046875,304700
2017/1/31,8561.2998046875,8561.2998046875,8631.75,8552.400391,8629.4501953125,521000
2017/2/1,8716.400391,8716.400391,8722.400391,8537.5,8570.349609,327700
2017/2/2,8734.25,8734.25,8757.599609,8685.7998046875,8724.75,283500
2017/2/3,8740.9501953125,8740.9501953125,8748.25,8707.75,8735.150391,191000
2017/2/6,8801.0498046875,8801.0498046875,8814.099609,8770.2001953125,8785.4501953125,194400
2017/2/7,8768.2998046875,8768.2998046875,8809.2998046875,8741.0498046875,8805.7001953125,226300
2017/2/8,8769.0498046875,8769.0498046875,8791.25,8715,8774.5498046875,218700
2017/2/9,8778.400391,8778.400391,8821.400391,8724.099609,8795.5498046875,187500
2017/2/10,8793.5498046875,8793.5498046875,8822.099609,8771.2001953125,8812.349609,225900
2017/2/13,8805.0498046875,8805.0498046875,8826.900391,8754.2001953125,8819.7998046875,204900
2017/2/14,8792.2998046875,8792.2998046875,8820.4501953125,8772.5,8819.900391,188300
2017/2/15,8724.7001953125,8724.7001953125,8807.900391,8712.849609,8778.9501953125,216100
2017/2/16,8778,8778,8783.9501953125,8719.599609,8739,184600
2017/2/17,8821.7001953125,8821.7001953125,8896.4501953125,8804.25,8883.7001953125,298300
2017/2/20,8879.2001953125,8879.2001953125,8886.25,8809.7998046875,8818.5498046875,167800
2017/2/21,8907.849609,8907.849609,8920.7998046875,8860.9501953125,8890.75,175700
2017/2/22,8926.900391,8926.900391,8960.75,8905.25,8931.599609,247100
2017/2/23,8939.5,8939.5,8982.150391,8927.5498046875,8956.400391,377200
2017/2/27,8896.7001953125,8896.7001953125,8951.7998046875,8888.650391,8943.7001953125,189900
2017/2/28,8879.599609,8879.599609,8914.75,8867.599609,8898.9501953125,293600
2017/3/1,8945.7998046875,8945.7998046875,8960.7998046875,8898.599609,8904.400391,205900
2017/3/2,8899.75,8899.75,8992.5,8879.7998046875,8982.849609,218800
2017/3/3,8897.5498046875,8897.5498046875,8907.099609,8860.099609,8883.5,202600
2017/3/6,8963.4501953125,8963.4501953125,8967.7998046875,8914,8915.099609,174800
2017/3/7,8946.900391,8946.900391,8977.849609,8932.7998046875,8977.75,173400
2017/3/8,8924.2998046875,8924.2998046875,8957.0498046875,8891.9501953125,8950.7001953125,177800
2017/3/9,8927,8927,8945.7998046875,8899.5,8914.5,171500
2017/3/10,8934.5498046875,8934.5498046875,8975.7001953125,8903.9501953125,8953.7001953125,152700
2017/3/14,9087,9087,9122.75,9060.5,9091.650391,270300
2017/3/15,9084.7998046875,9084.7998046875,9106.5498046875,9075.5,9086.849609,240600
2017/3/16,9153.7001953125,9153.7001953125,9158.4501953125,9128.5498046875,9129.650391,208600
2017/3/17,9160.0498046875,9160.0498046875,9218.400391,9147.599609,9207.7998046875,286700
2017/3/20,9126.849609,9126.849609,9167.599609,9116.2998046875,9166.9501953125,332100
2017/3/21,9121.5,9121.5,9147.75,9087.2001953125,9133.9501953125,247700
2017/3/22,9030.4501953125,9030.4501953125,9072.900391,9019.2998046875,9047.2001953125,232300
2017/3/23,9086.2998046875,9086.2998046875,9099.0498046875,9048.599609,9048.75,191800
2017/3/24,9108,9108,9133.5498046875,9089.400391,9104,203700
2017/3/27,9045.2001953125,9045.2001953125,9094.849609,9024.650391,9093.4501953125,202700
2017/3/28,9100.7998046875,9100.7998046875,9110.400391,9079.7998046875,9081.5,183300
2017/3/29,9143.7998046875,9143.7998046875,9153.150391,9109.099609,9128.7001953125,243400
2017/3/30,9173.75,9173.75,9183.150391,9136.349609,9142.599609,323400
2017/3/31,9173.75,9173.75,9191.7001953125,9152.099609,9158.900391,190900
2017/4/3,9237.849609,9237.849609,9245.349609,9192.400391,9220.599609,139100
2017/4/5,9265.150391,9265.150391,9273.900391,9215.400391,9264.400391,184800
2017/4/6,9261.9501953125,9261.9501953125,9267.9501953125,9218.849609,9245.7998046875,186100
2017/4/7,9198.2998046875,9198.2998046875,9250.5,9188.099609,9223.7001953125,190000
2017/4/10,9181.4501953125,9181.4501953125,9225.650391,9174.849609,9225.599609,135800
2017/4/11,9237,9237,9242.7001953125,9172.849609,9184.5498046875,200100
2017/4/12,9203.4501953125,9203.4501953125,9246.400391,9161.7998046875,9242.5,161800
