Date,Close,High,Low,Open,Volume
2021-01-01,41.0218505859375,41.133930434686604,40.84252026259563,40.93218414159492,10716213
2021-01-04,42.07541275024414,42.16507918647581,41.246009117809216,41.246009117809216,31411359
2021-01-05,41.6943359375,41.806415775490386,41.156345019117,41.6943359375,28072567
2021-01-06,42.187496185302734,42.85998549477585,41.78400106041299,41.85125153056618,37066479
2021-01-07,42.366825103759766,42.792733617572274,42.0529964276121,42.590987344432506,27214861
2021-01-08,43.106563568115234,43.218643409093595,42.434074260872606,42.63582310531989,33813061
2021-01-11,43.039310455322266,43.46521893018689,42.411653160424066,43.12897431725469,24338116
2021-01-12,43.91354751586914,44.541199665998185,42.680648919220154,42.85997920440392,47912310
2021-01-13,45.2585334777832,46.065518612887715,44.02563467572531,44.137714519299166,83906529
2021-01-14,46.26726531982422,46.44659306123948,44.96711867181903,45.61719199582162,46080657
2021-01-15,45.41543960571289,46.581085225846714,45.05677902023435,46.334509600676654,41757006
2021-01-18,44.07046127319336,45.662020512526766,43.71180068652909,45.52751958584908,42899784
2021-01-19,44.18254470825195,44.967118974279366,43.93596906214743,44.384293549387266,36623602
2021-01-20,44.07046127319336,44.74295051452457,43.82388051652238,44.33945799586299,28395798
2021-01-21,43.353145599365234,44.65329231495858,43.12898078025681,44.02563492600411,38452279
2021-01-22,42.904815673828125,43.644555423152845,42.703069402318846,43.26347884748609,33756312
2021-01-25,41.896087646484375,43.711809476259205,41.76158925810413,43.487644640511,33799852
2021-01-27,40.977020263671875,42.053002246188704,40.46144267770457,41.69434158534976,41240343
2021-01-28,41.51499938964844,41.67191370458617,40.461431113540016,40.55109753579415,36206854
2021-01-29,41.80641555786133,43.17381009697028,41.60466928518581,42.05299633084267,111293214
2021-02-01,42.949649810791016,43.218643998148494,41.873667930674806,42.949649810791016,79766275
2021-02-02,44.29463195800781,44.473959709859635,43.375561837707956,43.734222472098025,57962112
2021-02-03,45.662017822265625,45.908593433723404,44.787779807768075,45.10160844394524,87238200
2021-02-04,46.446598052978516,46.78284273495537,45.95344158039957,46.08793740091565,76757127
2021-02-05,45.90860366821289,46.894921725982044,45.7516918804864,46.85008978663162,47134357
2021-02-08,46.670753479003906,46.805249272415146,45.93101635387081,46.625921547866824,56887465
2021-02-09,47.20219802856445,48.216780699941154,46.864003804772224,48.216780699941154,71867815
2021-02-10,46.74323272705078,47.709502946848026,46.429194767390875,47.39546498718812,34008033
2021-02-11,46.62244415283203,47.10557642702186,46.33256257670566,46.42918792573739,29268846
2021-02-12,45.94605255126953,46.91231703444906,45.704483665959245,46.64659734254164,28558101
2021-02-15,45.4870719909668,46.429182863892436,45.414600222578485,46.16346041850943,22194036
2021-02-16,46.1876220703125,46.622444437153774,45.41460545076655,45.487077227497906,37303716
2021-02-17,45.89773941040039,46.23593365513229,45.72864228803444,46.16346464462498,24688639
2021-02-18,47.83028030395508,48.24094358956261,46.04268360076072,46.04268360076072,81083085
2021-02-19,47.129730224609375,48.55497616215017,46.42918542381709,47.92690036922656,63290026
2021-02-22,46.21177673339844,47.5887072672186,45.946054267052624,47.10557500758702,29230623
2021-02-23,47.17804718017578,47.87859204457587,46.38087696317745,46.57412766837395,53269024
2021-02-24,47.3229866027832,48.265094766352746,46.86400515998685,47.54039362713114,29676166
2021-02-25,48.748233795166016,49.255527980584844,47.75781282178959,48.02353255516627,94125667
2021-02-26,47.371299743652344,49.25552161846881,46.96063649790025,48.07184455376796,68584740
2021-03-01,48.651607513427734,49.038114465483716,48.21678788349371,48.79655107609346,45069373
2021-03-02,49.376312255859375,50.294269788006865,49.1589051899261,49.40046859651863,68580370
2021-03-03,49.56956481933594,50.24595336549669,48.989801628617705,49.762815530220976,45034914
2021-03-04,49.01395797729492,49.81112821791849,48.869019944102114,49.03811431616039,25305613
2021-03-05,49.01395797729492,49.690346523591145,48.72407638187775,49.13474520065382,60217765
2021-03-08,50.052696228027344,50.729084762058996,49.327995017140786,49.40046403242315,74599173
2021-03-09,48.579139709472656,49.7145042550479,47.92690748377173,49.49709719916873,44887903
2021-03-10,47.757808685302734,49.23136737706954,47.68533967338592,49.23136737706954,31741065
2021-03-12,48.94148635864258,49.424618639296966,48.41004140282588,48.43419774040704,52481499
2021-03-15,48.820709228515625,49.617879501178116,48.31341503388911,49.1105853065516,31646668
2021-03-16,48.50666809082031,49.56956356079647,48.289255517563056,49.327994649291895,41291265
2021-03-17,47.44377517700195,48.91733400560574,47.34714981880674,48.91733400560574,31383499
2021-03-18,46.98479461669922,48.07184637753007,46.622444029755606,47.78196480216894,32120652
2021-03-19,47.709495544433594,48.12015880364675,46.090993315619336,46.839850822837064,51668046
2021-03-22,47.90275192260742,48.21678987078966,47.46793227475193,48.144320850985714,31878691
2021-03-23,48.20167922973633,48.575335657873815,48.02730318911503,48.425875367236664,33229980
2021-03-24,47.10560989379883,48.20166889476459,46.956146784435916,47.82801254674315,28562503
2021-03-25,45.287147521972656,47.18033927516646,45.06295428686817,47.00596897624092,41865562
2021-03-26,45.287147521972656,45.93482003535412,45.13768726575076,45.73553684295329,28462275
2021-03-30,45.61098861694336,45.81027183048358,44.88858589882058,45.336972416593085,30887440
2021-03-31,45.76045227050781,45.9846455319942,45.31206289676307,45.61098914592623,20242771
2021-04-01,46.40812301635742,46.507766051831325,45.43661696165408,45.835183402005605,22265911
2021-04-05,45.21242141723633,46.33339054328351,44.86367508680762,46.33339054328351,25774072
2021-04-06,45.41170883178711,45.760455194504296,45.06296246906992,45.28715574488178,16560441
2021-04-07,46.183929443359375,46.28357247817168,45.41170661395911,45.41170661395911,20614233
2021-04-08,46.30848693847656,46.68214336578996,46.08429080147069,46.33339698686115,19175106
2021-04-09,45.68572235107422,46.308484936860076,45.48643912183895,46.23375194416424,15445974
2021-04-12,43.34414291381836,45.06296180403949,43.21958982875116,44.888588625254265,29943736
2021-04-13,44.24091720581055,44.465110469958454,43.393961390308206,43.44378148216951,23964055
2021-04-15,44.888587951660156,45.01314103485832,43.89217183839108,43.941991931361514,23591248
2021-04-16,44.91349792480469,45.41170740601172,44.41529129436973,44.41529129436973,15435475
2021-04-19,43.89216995239258,44.240916289744526,43.269410264705215,43.81743696537604,22902361
2021-04-20,43.742706298828125,44.838765388425905,43.51851304204038,44.01672249661353,16299066
2021-04-22,43.76761245727539,43.99180569415426,43.51850917749573,43.84234258597779,14235285
2021-04-23,43.86725997924805,44.11636328457899,43.543423686777444,43.6679767648289,12005517
2021-04-26,43.94198989868164,44.2409161442206,43.717796639913395,44.1910932027828,10600021
2021-04-27,44.26581954956055,44.390372608313804,43.94198330726498,43.94198330726498,13128622
2021-04-28,44.53984069824219,44.61457368695801,44.34055747962005,44.440200514317134,9505056
2021-04-29,44.290733337402344,45.08786613899548,44.19109031181732,44.96331306970714,13435744
2021-04-30,45.262237548828125,46.38320657684493,43.84234230636485,44.14126852081132,44723547
2021-05-03,45.5611686706543,45.78536193025111,44.6145726906451,44.76403581396696,20483677
2021-05-04,45.536258697509766,46.582494860879606,45.38679557395065,46.08428539927322,22283461
2021-05-05,45.93482208251953,46.55758173018007,45.73553888123729,46.233745459057005,34464111
2021-05-06,46.13410568237305,46.408119017464024,45.83517945248125,46.25865875328993,22084128
2021-05-07,47.18034744262695,47.454363661345745,45.93482798720088,46.28357434696727,27762753
2021-05-10,49.39737319946289,49.59665926649616,47.42945108253626,47.47927117390858,55456126
2021-05-11,51.664215087890625,52.01296138531089,48.72478445315272,49.12335083569826,115361688
2021-05-12,51.2158317565918,53.10902361500484,50.96672561416726,51.763858428073426,58626690
2021-05-14,50.34397506713867,51.639314625334265,49.82085267318819,51.2158381216637,32738629
2021-05-17,50.8172721862793,50.94182242347597,49.87067327895142,50.64289615265957,29540865
2021-05-18,52.585906982421875,52.76027729102131,51.04146144293814,51.36529201605137,53646370
2021-05-19,53.4079475402832,54.27981044882019,51.86350206731213,52.06278241141504,111262026
2021-05-20,52.16243362426758,54.65347238979272,52.06278774047317,54.65347238979272,84723675
2021-05-21,51.96314239501953,53.25848174019878,51.5894860471639,52.71045509073078,57868768
2021-05-24,54.5289192199707,54.75310961793844,52.31189107525005,52.31189107525005,124798564
2021-05-25,54.952396392822266,55.749529221344275,54.603650067650925,55.00221648191193,61080268
2021-05-26,55.79935073852539,56.19791716298703,54.42928114886392,54.85275761850793,55487863
2021-05-27,54.92748260498047,56.646304069155015,54.77802234789718,56.14809180912403,51485233
2021-05-28,54.72820281982422,55.799351889389854,54.03071583878853,55.55025143242854,45369177
2021-05-31,54.42927551269531,55.05203227931155,53.980883342756215,54.80293185328236,27328504
2021-06-01,54.753108978271484,55.276231303838664,54.32963252995836,54.553828626850525,25662061
2021-06-02,55.226409912109375,55.50042038884391,54.578737382195385,54.7032875988929,26079462
2021-06-03,56.02354431152344,56.27265045361832,54.877665180356736,54.877665180356736,31434373
2021-06-04,57.094696044921875,57.26906636165876,55.998636949372624,56.04845703986888,42494730
2021-06-07,57.14450454711914,57.66762109279121,56.94521852400332,57.219234667709046,28815546
2021-06-08,58.14093017578125,58.539496567881706,56.47192877635656,57.36870173319674,34179129
2021-06-09,57.269065856933594,58.71387127476711,57.04487545167629,58.34021489779444,31520341
2021-06-10,57.76728057861328,58.041291085397276,57.39362418600011,57.54308446242775,19462978
2021-06-11,57.34379577636719,58.46476490306959,56.99504944573463,57.991468347762485,22644016
2021-06-14,57.169429779052734,57.64272637010151,56.04846056769876,57.41853594875726,15977089
2021-06-15,57.667625427246094,57.9914616756855,57.06977871604834,57.06977871604834,18716286
2021-06-16,57.74235916137695,58.36512165509897,57.54307881237376,57.667629030500756,17840275
2021-06-17,57.094696044921875,57.94164898644597,56.82067984564859,57.26906636165876,14332735
2021-06-18,55.948814392089844,57.592900112153934,55.301141841106684,57.393619758955204,24316953
2021-06-21,56.1231803894043,56.54665680896113,55.12676159533086,55.55024371643089,22640152
2021-06-22,56.72104263305664,57.219249265635874,56.29756614013266,56.59648669875369,18181960
2021-06-23,56.24773025512695,57.044868706415826,56.14809008679453,57.044868706415826,8197572
2021-06-24,55.52534103393555,56.59648439515137,55.32605496808873,56.29756384869707,11987605
2021-06-25,55.500423431396484,55.99863572858562,55.40078325257616,55.55024922235041,7819713
2021-06-28,55.226409912109375,55.774436567121896,55.15167978209086,55.74952652378239,9776194
2021-06-29,53.881256103515625,55.74953825482716,53.70688576344739,55.22642153307779,22785070
2021-06-30,53.75669860839844,54.753111820310664,53.60723263553089,53.93106892494272,17106526
2021-07-01,53.58232498168945,54.27981768208343,53.48268479636006,53.75670100756001,13216218
2021-07-02,54.03071594238281,54.67838283326802,53.68196960042432,53.68196960042432,17907844
2021-07-05,54.20508575439453,54.52892204757303,54.03071543582208,54.52892204757303,9305578
2021-07-06,54.005802154541016,54.504014490583074,53.90616196795029,54.15526813597132,9301320
2021-07-07,53.781612396240234,54.00580281882697,53.38304594343063,53.63214641297146,11177004
2021-07-08,53.58232498168945,54.35454782108047,53.48268479636006,53.78161105389236,14297863
2021-07-09,53.4577751159668,53.60723539498399,53.08411871687964,53.58232534848113,10924398
2021-07-12,53.4079475402832,53.955974188109586,53.23357153764978,53.482677669321795,9438729
2021-07-13,53.70688247680664,53.85634275914735,53.233580179639134,53.48268635175128,11227437
2021-07-14,53.358131408691406,53.88124805227372,53.13393530341681,53.582321812422194,9119790
2021-07-15,52.959564208984375,53.43286075587417,52.88482837396496,53.30831053341467,11451739
2021-07-16,52.85991668701172,53.50758922676406,52.53608611867909,52.83500664329382,11793582
2021-07-19,52.785186767578125,53.75669558110333,52.36171032113182,52.685546592306885,17532862
2021-07-20,52.61082077026367,53.20866757240492,52.087698404153045,52.85992122884585,19243816
2021-07-22,53.15884780883789,53.30831378645388,52.411535025390144,53.05920762478994,16258848
2021-07-23,52.810096740722656,53.4079491946371,52.53608625909346,53.15884305524882,10996716
2021-07-26,52.137516021728516,52.93465455599604,52.062785887700116,52.81009863107162,10937572
2021-07-27,51.78877639770508,52.4862633636679,51.44003006395173,52.18734282177406,11591373
2021-07-28,51.81368637084961,52.187342749241445,51.36529415554431,51.81368637084961,13733836
2021-07-29,51.76386260986328,52.062788864613026,51.41512196445668,51.93823863411067,15139800
2021-07-30,51.390201568603516,52.959562838705985,51.26565134936664,51.93823393633291,39367890
2021-08-02,52.56100082397461,52.73537114546458,51.63931202003831,52.06278850234373,19968907
2021-08-03,52.88482666015625,53.05920266749235,52.46135021597362,52.81009652910229,15159726
2021-08-04,52.46135330200195,53.557412393232724,52.2620729408021,53.05920578868923,17376739
2021-08-05,52.537174224853516,52.966770337977366,51.829602114789516,52.81514443785698,20246398
2021-08-06,53.522708892822266,53.69960478700603,52.46135087952726,52.53716671071222,13803814
2021-08-09,52.76460266113281,53.80069077273749,52.5371724943485,53.67434068007954,12460222
2021-08-10,51.67797088623047,53.01730491016988,51.50108076892169,53.01730491016988,12318604
2021-08-11,52.89094924926758,53.04257513434697,51.70324110517021,51.95594705767845,16287054
2021-08-12,52.61298370361328,53.320555805886066,52.436087786076776,52.89095391355596,13442644
2021-08-13,52.89094924926758,53.06784515120418,52.43608316190162,52.5624390301238,10050325
2021-08-16,54.17973709106445,54.30608716099984,52.71405314407213,52.94148905389128,32819128
2021-08-17,53.421634674072266,54.71042297010614,52.91622851985169,54.23028683439977,25693791
2021-08-18,53.67433166503906,53.825951750762776,52.916219668549445,53.7754117221882,18888795
2021-08-20,52.30973434448242,53.32055239505987,52.057028385854004,53.29528237759065,15736258
2021-08-23,52.057029724121094,53.017307764446656,51.65270365028307,53.017307764446656,10432123
2021-08-24,53.522708892822266,53.674334771256326,52.38554083227816,52.51189091102666,17847588
2021-08-25,53.6237907409668,54.05339259088495,53.27000472475753,53.8259566576304,11312487
2021-08-26,53.37109375,53.59852391284788,52.91622764036786,53.522713858565254,11929699
2021-08-27,53.54798126220703,53.80068721474727,53.21946525908555,53.44690119476538,8356207
2021-08-30,54.25554656982422,54.685142587080556,53.623784658834396,53.77541052511835,19240269
2021-08-31,56.024478912353516,56.25190904587129,54.28081896903903,54.58406493099837,33485407
2021-09-01,55.97394561767578,56.454081741254036,55.392723638657614,56.10029570705523,17700178
2021-09-02,55.67070388793945,55.77178396719362,55.089481864354426,55.49380796530788,17265598
2021-09-03,57.16165542602539,57.36381557474904,55.645431174851964,55.94867718187395,22906791
2021-09-06,56.403541564941406,57.51543970051869,56.226645656314666,57.490169682705776,11302936
2021-09-07,56.529884338378906,56.83313029682666,55.94866821996166,56.4035342656655,11374723
2021-09-08,56.90895462036133,57.06057474566277,56.15084242598007,56.15084242598007,12497221
2021-09-09,57.01002502441406,57.94503299016647,56.807864891669354,56.9342149746348,19983877
2021-09-13,57.61651611328125,57.74286619432295,56.85840405915913,57.010024156409166,13133424
2021-09-14,58.24827194213867,58.57678211819474,57.61651003569862,57.61651003569862,13852611
2021-09-15,58.829498291015625,59.056934236476,58.223012076348546,58.34936216608411,19025859
2021-09-16,59.81504440307617,60.14356040967186,58.703146297650804,58.98112226999119,21129102
2021-09-17,59.76450729370117,60.37099351838257,58.67787915222378,59.99193745898052,52041975
2021-09-20,57.919761657714844,59.48652578663574,57.818675809702974,58.88003383430821,13756386
2021-09-21,58.121925354003906,58.45044136635444,57.288003206310535,57.89449519587095,14070891
2021-09-22,58.854766845703125,59.031662750871256,58.147194792903036,58.147194792903036,11751877
2021-09-23,59.63814926147461,59.96666527226903,59.031663058723275,59.13274312852579,13392397
2021-09-24,59.259098052978516,60.11829606824321,58.62734178120757,59.638154129615764,11883868
2021-09-27,59.96666717529297,60.067747248303235,59.38545097154754,59.71396120883089,14908830
2021-09-28,62.13991165161133,62.62004769119453,59.99192580431148,59.99192580431148,30580264
2021-09-29,64.41426086425781,64.69223685358686,61.65978834144898,61.78613843480922,29772804
2021-09-30,63.327632904052734,64.9449372397772,62.847496763872634,64.41426106209778,17995564
2021-10-01,64.38898468017578,65.1218267193667,63.17600654825369,63.50451675953461,20085250
2021-10-04,63.807762145996094,64.8691201705484,63.428706121794264,64.59114421041748,11345266
2021-10-05,65.65249633789062,66.00628231429674,63.8077564146163,63.8077564146163,30310881
2021-10-06,65.75358581542969,68.17954797041925,65.3745297709566,66.15791187727191,38136735
2021-10-07,66.84020233154297,67.16871828435013,65.62722435621016,65.95574030901732,19049433
2021-10-08,66.61277770996094,67.95210586073455,66.13263585566759,67.49723980545173,13639896
2021-10-11,66.4864273071289,67.69941126601246,66.30953718708783,66.78967329684978,9461719
2021-10-12,66.33480834960938,66.99184037469328,65.34926031198353,66.63805434456627,14989111
2021-10-13,66.33480834960938,66.89075452041679,65.85467223155712,66.68859437973639,13747222
2021-10-14,67.92684173583984,68.4827936835663,66.20845742600066,66.71386355525874,21061104
2021-10-18,68.91238403320312,70.75712405997885,68.58386805211312,70.75712405997885,22145724
2021-10-19,67.62359619140625,69.36725631396568,67.3961660345091,69.06401032083323,15474921
2021-10-20,65.98102569580078,67.87630603134454,65.5261595720576,67.32035983208877,16132831
2021-10-21,66.53697204589844,68.48279820754632,66.05683590218862,66.73913798131849,27519955
2021-10-22,66.05684661865234,67.54780111346818,65.70306051222464,66.99185482276039,16376905
2021-10-25,65.93048095703125,66.91602319088035,64.91966292216965,66.51169713372295,15055837
2021-10-26,66.4611587524414,66.91602485506387,65.72831667112999,66.20845857539354,15198604
2021-10-27,66.10736846923828,67.21926652855105,65.82939829236204,66.58751034262364,13412194
2021-10-28,65.020751953125,66.41062621965199,64.56588579911487,66.10738018899958,13901230
2021-10-29,64.6669692993164,65.70305167222759,63.90885714239094,64.69223931895147,12613387
2021-11-01,66.53697204589844,67.14346406822202,63.98466542980016,66.76440800025392,26818699
2021-11-02,66.10736846923828,67.21926652855105,65.98101838883998,66.99183638383411,14533176
2021-11-03,66.99183654785156,68.23008469059424,65.90520850195804,66.10736863109027,31141038
2021-11-04,68.05319213867188,68.23008804429344,67.49724597229603,68.20481802690982,4986216
2021-11-08,70.98455810546875,71.2119940384204,67.8510297808764,68.2300858131718,37249699
