Date,Close,High,Low,Open,Volume
2020-01-01,1749.9315185546875,1752.9586687529322,1733.169072815313,1744.012674939288,543035
2020-01-02,1751.2869873046875,1764.4347888346845,1744.0126933470121,1753.0490285457015,663275
2020-01-03,1741.7083740234375,1753.0490187572,1733.846806567205,1751.1514104374362,1598825
2020-01-06,1730.86474609375,1743.470499622082,1727.0695295106875,1741.6180068215253,683129
2020-01-07,1735.6087646484375,1744.9162335279432,1733.1689983980295,1734.2985402374443,808935
2020-01-08,1743.4251708984375,1749.4795811843398,1722.73194287715,1725.9398857403892,1889685
2020-01-09,1748.575927734375,1759.6454373461384,1744.9161681889839,1754.4495450793922,1544334
2020-01-10,1765.69970703125,1768.862424009044,1745.5035221058429,1753.8621312614412,1003336
2020-01-13,1802.61328125,1805.3241817738158,1768.410775035888,1772.0253090676424,2040089
2020-01-14,1815.21875,1820.7760069562394,1791.3628070728678,1803.200382107779,1610737
2020-01-15,1826.8306884765625,1831.6651056432152,1804.8723502901278,1817.3425367206405,1559491
2020-01-16,1851.7708740234375,1856.695632273982,1821.815402664098,1827.1468621570773,2468958
2020-01-17,1861.7559814453125,1865.008929392799,1843.457404669706,1856.9666801911935,994719
2020-01-20,1864.0601806640625,1875.8524196207613,1852.448403644552,1861.9365540046824,829399
2020-01-21,1857.328125,1875.039429057273,1854.3913162556935,1861.259018795527,750000
2020-01-22,1853.985107421875,1864.6480285676787,1831.8460830943209,1864.1962117446674,983169
2020-01-23,1858.6834716796875,1862.253000137968,1838.8939882578907,1854.0298478664015,708017
2020-01-24,1873.8648681640625,1878.6541701520214,1852.494022727904,1858.7742318435344,914993
2020-01-27,1862.705078125,1869.3918780475383,1858.5482756129422,1866.9068858229434,429312
2020-01-28,1862.0274658203125,1866.0033653751598,1845.8522921735562,1863.2924646022177,777052
2020-01-29,1874.31640625,1884.798642226781,1863.337348380309,1863.337348380309,873433
2020-01-30,1859.76806640625,1877.7502835713215,1851.951504801838,1874.9489316689526,952768
2020-01-31,1838.2164306640625,1868.9399693847597,1825.3848792034416,1865.0995270446726,1930834
2020-02-03,1968.9720458984375,1983.9724492930918,1874.9489420603882,1874.9489420603882,4012542
2020-02-04,1947.872314453125,1991.7887668843957,1933.7755446671088,1967.2099816543437,1932121
2020-02-05,1952.119384765625,1973.5354533926256,1946.3359983215682,1958.5350498878688,1514368
2020-02-06,1948.595458984375,1984.605347154308,1928.3993798516601,1957.2704300221883,1302116
2020-02-07,1951.802978515625,1962.6918054448013,1935.2214374814494,1956.366371449353,908152
2020-02-10,1951.2158203125,1978.5507331220867,1944.348117609097,1951.9387712202756,1389847
2020-02-11,1945.2064208984375,1969.6045235843758,1940.7334795287418,1959.9809157703748,777506
2020-02-12,2042.5284423828125,2053.055686331776,1947.3305475550078,1949.2282664964762,4753325
2020-02-13,2063.3564453125,2068.3716548732764,2017.858635373308,2038.5969780619848,2950407
2020-02-14,2037.739013671875,2076.1886678495157,2029.7869937916037,2053.9591928272966,1728651
2020-02-17,2035.5247802734375,2068.416949326137,2027.0304935480424,2031.3679781936023,1420851
2020-02-18,2019.078369140625,2044.877146685464,2007.963854875235,2035.5246734172486,1194605
2020-02-19,2071.26318359375,2085.7665436046223,2025.2683323559115,2033.3558070617812,1299800
2020-02-20,2031.59423828125,2069.2757152243794,2026.398345088715,2062.2725548344406,1555224
2020-02-24,2001.6837158203125,2044.0190347366006,1997.1205430073364,2021.247514016112,1409245
2020-02-25,2018.3563232421875,2060.0137044992152,2011.2627104423016,2024.04903906878,2237493
2020-02-26,2020.7049560546875,2038.3258072770554,1990.1170979676217,2023.0544911297854,2896154
2020-02-27,2037.647705078125,2041.9399629147529,1987.9931032802726,2025.9004731041962,2446802
2020-02-28,1965.1771240234375,2014.560610822404,1947.330360855504,1979.9516212712183,3837330
2020-03-02,1951.3511962890625,2025.9009554101224,1935.4473800447502,1978.9572421226787,1707337
2020-03-03,1957.8572998046875,1978.5958636935352,1935.3116896538345,1962.601375353236,1753148
