Date,Close,High,Low,Open,Volume
2016-01-01,613.775146484375,616.6785194943725,607.3597273567339,611.7615749012764,556012
2016-01-04,604.6904907226562,612.3234267849369,598.8369858452323,610.6844454192583,631534
2016-01-05,600.1949462890625,608.7176835896796,597.5725875670006,605.2055807039362,642269
2016-01-06,610.7313232421875,614.3371169059868,598.1814418249357,599.1180026991996,1234096
2016-01-07,597.0106811523438,608.7645075187326,589.0967311219734,606.8913859571364,732335
2016-01-08,582.8685913085938,604.081716304542,575.0483314899051,596.8701867082794,1553402
2016-01-11,571.348876953125,578.2326327978204,565.9168360086719,578.2326327978204,1668698
2016-01-12,572.6600952148438,577.764362852578,567.2748707782622,570.3655098918476,1278522
2016-01-13,570.0376586914062,576.8745399582488,558.2837768816844,576.2189360749899,794118
2016-01-14,575.3292846679688,577.9048268530195,558.8926541559994,565.1208063051031,986574
2016-01-15,570.4591674804688,577.8112041494121,564.137382002167,576.9214599457648,1119442
2016-01-18,553.5542602539062,569.4757941658783,549.1992867464543,569.4289775575879,1435098
2016-01-19,560.110107421875,562.6856493110981,546.0148805152978,552.8985786994248,849433
2016-01-20,555.5211181640625,564.8867271213045,550.6978066858267,557.066409344123,1002709
2016-01-21,543.4393920898438,563.294492040014,539.9741057744382,562.1706076724321,1452498
2016-01-22,544.9846801757812,551.1659577715194,540.7701571341979,545.8275504862216,1297154
2016-01-25,543.7671508789062,552.5708448313018,542.4560001212535,552.5708448313018,910559
2016-01-27,543.673583984375,550.3700170571901,535.9937734325881,545.0784252866603,982504
2016-01-28,541.1447143554688,548.3562425561245,538.522356054264,544.1417197696129,1336930
2016-01-29,547.9817504882812,554.4440434546129,541.4258242987842,543.1584962324637,1146060
2016-02-01,561.42138671875,567.5090319591534,551.7748218473532,554.3503640644469,1045333
2016-02-02,537.5858764648438,567.6026374027717,526.3471473401432,562.87301699542,1779141
2016-02-03,526.3939208984375,542.0813123521255,523.9120693842381,533.839589767291,1188642
2016-02-04,515.4830932617188,534.2143094825205,505.7896545695726,531.02997985973,1614064
2016-02-05,533.9801635742188,536.9302957995918,509.58270897680126,519.7912445733149,864080
2016-02-08,530.889404296875,539.2248173036855,525.5041803290136,538.4755801842609,1264314
2016-02-09,520.5872802734375,534.9635223669076,516.1386166233362,529.0632009583472,1357674
2016-02-10,504.4315490722656,523.4905928185789,500.1233928975745,519.791166775569,2425499
2016-02-11,506.5388488769531,513.8908849187093,484.4828550779458,496.377187803215,5647601
2016-02-12,495.06597900390625,509.0675733497823,491.7411998450917,508.5524763809176,1981976
2016-02-15,505.4619140625,507.6159926355211,494.9724208632341,499.233761398303,2467275
2016-02-16,490.8046875,514.6401718604687,487.4330914049311,511.31539237388824,2664696
2016-02-17,486.1686706542969,493.0992431863669,480.8303200198224,492.63096280347384,1924596
2016-02-18,491.13250732421875,495.8153113331715,487.57353054690674,493.6611757585453,1967772
2016-02-19,491.36663818359375,497.31377629665235,486.26237047824236,492.584155770149,1054082
2016-02-22,496.84552001953125,498.1098542740247,491.6944354575945,495.76845220041713,1236400
2016-02-23,489.4466247558594,499.09324620488263,484.67018779932164,498.15668545551193,1047760
2016-02-24,481.3454284667969,489.8681087730793,478.114282315291,489.07205496846416,1836770
2016-02-25,486.0750732421875,488.69743214689754,477.6460257293172,485.1385124074241,2723564
2016-02-26,490.75787353515625,494.26997663774563,486.0750693983704,489.6808057184409,1985528
2016-02-29,481.53271484375,494.5040578909793,472.96316142981925,494.5040578909793,3487816
2016-03-01,483.5931091308594,488.32278653867627,477.2713527972047,482.32877501306757,2146110
2016-03-02,492.25634765625,498.2503598124818,486.44971626112493,490.2895927854027,3422308
2016-03-03,493.66119384765625,497.3138039737351,490.19596448456355,496.37724313762635,3101778
2016-03-04,503.5887145996094,510.9875100488377,496.6113257472436,499.84247168968204,2693406
2016-03-08,498.5780944824219,514.8274578607596,495.25331523864315,505.55548353172935,1409496
2016-03-09,495.72161865234375,501.06002663037845,488.2759488800691,499.9829588480686,4376676
2016-03-10,500.07666015625,505.9301652681943,496.37723349287404,496.56455708908345,3609343
2016-03-11,500.68536376953125,504.3847902362158,497.26695126378775,500.59173055797277,2806975
2016-03-14,503.4950256347656,509.2548969901129,496.47082015903993,503.8696727920565,3909833
2016-03-15,491.7410888671875,504.80611953451694,488.8845907180294,504.43147246182315,2961527
2016-03-16,497.313720703125,500.8726398518025,483.4526340822547,491.6007234247054,2221318
2016-03-17,491.2729187011719,502.93311120360215,488.4632365156769,502.27750726102727,2100095
2016-03-18,494.73828125,496.4240793890712,484.6702518634643,495.44070190487463,4345885
2016-03-21,501.8561096191406,504.24438552196636,494.0358493711277,496.37725150084873,1221223
2016-03-22,501.3409729003906,504.8062592107161,497.36058959492584,503.4014180440815,1529194
2016-03-23,498.99957275390625,502.2775354878643,492.20950709070735,500.872694316168,1361735
2016-03-28,490.9451904296875,503.2609308433882,488.97837842121123,502.27755342071794,1947564
2016-03-29,471.5583801269531,491.69443806683296,463.1761492263293,487.9950113382742,6503207
2016-03-30,479.8468933105469,483.73364341719696,470.6217924823649,474.7894993907061,4372138
2016-03-31,479.4722900390625,485.138471175181,475.6792018317069,480.4556673993588,3086978
2016-04-01,481.9073486328125,484.4828908350862,477.64600842167744,481.20492803219236,1239447
2016-04-04,481.6732482910156,486.07509585178104,479.659676700496,486.07509585178104,768318
2016-04-05,471.0900573730469,483.265347126227,469.63839964279407,480.45566487549314,1086907
2016-04-06,472.9163513183594,475.30456974355803,465.4706820936913,471.41784843635236,1820374
2016-04-07,474.2743835449219,480.5025071504631,469.8725649325515,473.66562474105405,2102922
2016-04-08,472.4481201171875,478.2079634808819,471.3242356933392,477.45869767112697,1262329
2016-04-11,470.2939453125,473.8997096894937,465.5174800716488,473.43142934395075,2929584
2016-04-12,470.1066589355469,476.5689221061154,467.99939734199853,470.8090794667296,3622355
2016-04-13,479.4254455566406,482.3287896182286,472.02662129628584,473.1036604499939,3642720
2016-04-18,490.8515319824219,492.35006368109975,474.93002568055226,482.3288508806601,3507933
2016-04-20,493.75482177734375,496.75182750644746,486.30915263940574,491.6943767658893,2898556
2016-04-21,498.2503662109375,500.12348788842223,493.1929148164739,496.37724453345277,3392813
2016-04-22,497.6415100097656,502.5116371306385,493.56749378965674,496.09621913733395,1880283
2016-04-25,493.0992126464844,499.9829109834201,490.28953052314256,498.71857689316795,1959119
2016-04-26,506.2110290527344,507.8500101828774,490.89828535922004,491.36656568211805,1855477
2016-04-27,505.9300842285156,509.76996010162696,500.5916769888992,505.2744803283651,1456338
2016-04-28,494.73828125,509.2549747840748,491.69445841221017,504.71267741447485,3088525
2016-04-29,502.9331359863281,504.24434393608954,493.66116145205314,493.75485182739794,932705
2016-05-02,506.35150146484375,510.05087003281767,501.05991131190865,502.8862158792212,1336667
2016-05-03,502.7926025390625,512.2987167666203,493.14603850058035,505.74279168916803,1524809
2016-05-04,499.3741760253906,507.0071114226204,495.44060965786315,500.1234131517938,785756
2016-05-05,507.4286193847656,509.48906453425883,499.6551763401233,501.528297900911,1025103
2016-05-06,503.260986328125,508.318438149638,501.15372426301826,505.74289562561864,511789
2016-05-09,502.5116271972656,505.9300965838087,499.42098835036717,504.15060840610414,727957
2016-05-10,502.97998046875,505.2745659264371,498.95278034719064,502.93316386004955,669096
2016-05-11,502.5584716796875,505.27452069883554,497.0796142000129,498.2503151284161,943441
2016-05-12,502.2775573730469,508.03742929322374,500.4512523376394,502.8863447725614,670055
2016-05-13,497.9693908691406,504.5253164964786,496.4240426774427,500.54493307988054,891484
2016-05-16,488.69744873046875,499.98299573970627,487.3394240413509,499.98299573970627,883516
2016-05-17,490.523681640625,495.11285207635746,489.35298072978816,489.8212610941229,679688
2016-05-18,491.2729187011719,493.3333637364943,487.05839542292944,489.39979724417526,653047
2016-05-19,480.17474365234375,492.5373579039689,477.8333416032911,490.8515026981422,1062398
2016-05-20,474.92999267578125,482.56295756431814,469.4042896106693,481.67321336180055,1700932
2016-05-23,465.84527587890625,477.64594614708824,463.4102123979221,477.64594614708824,2021694
2016-05-24,462.7078552246094,473.1505310869856,460.3664532073174,468.23358685067245,2526624
2016-05-25,439.9962463378906,449.54917779874063,428.42974348269746,449.54917779874063,15183389
2016-05-26,438.2635803222656,443.8360992025899,436.4372755691256,442.7122435389037,4432025
2016-05-27,443.4147033691406,448.14432377573564,439.34065834577524,441.02645628158416,2638981
2016-05-30,443.5083923339844,448.1443801126048,440.18361264978944,446.69272218436635,1183625
2016-05-31,442.6654357910156,448.84674249949717,441.12011625928676,445.24097787108576,2368362
2016-06-01,435.4071044921875,444.58541736073045,433.3935045149146,444.58541736073045,1247617
2016-06-02,438.40411376953125,440.1835735633676,429.8814048203951,434.9856725847674,1354914
2016-06-03,435.6880798339844,443.88298653757823,432.97203074696876,440.6518404618204,1318109
2016-06-06,437.04608154296875,441.5884070347187,435.87538056991804,439.200188482322,1409144
2016-06-07,438.6382751464844,441.9630546959795,437.04611028579825,437.04611028579825,1797918
2016-06-08,442.1971740722656,443.9298172610113,438.31045248555546,441.91621726611976,811331
2016-06-09,448.7062683105469,451.3754722076023,439.34066065882,443.5083389148987,1695845
2016-06-10,446.2243347167969,455.7304196318923,444.39803001015736,444.8663103368277,1704257
2016-06-13,438.966064453125,449.45552840900524,436.0158750271399,444.81956953394024,1271568
2016-06-14,452.0779113769531,453.29542898913166,439.7621139430895,440.2772395340631,2522251
2016-06-15,458.9615783691406,461.30298021487965,453.108073754793,455.0748570215269,1860880
2016-06-16,455.77728271484375,457.837727794955,448.9404006808155,456.85432185971587,1239939
2016-06-17,455.59002685546875,458.91480636692836,453.3422579998455,456.10512387896756,593507
2016-06-20,457.27581787109375,459.7576983142444,451.93740979358137,455.77731485095273,1026672
2016-06-21,452.7335205078125,458.91482798887455,449.83017608381385,458.91482798887455,861422
2016-06-22,451.8437805175781,455.63684041834097,449.5491950684556,453.15495995354746,673949
2016-06-23,445.56884765625,452.3589141733447,444.5386249511353,450.5794541817305,1918112
