Date,Close,High,Low,Open,Volume
2016-07-21,607.8670654296875,618.6720635885558,580.3318230281383,581.2031921317841,11824029
2016-07-22,609.9584350585938,617.5393576740101,606.6472427622496,609.9584350585938,820402
2016-07-25,603.9022827148438,610.8296769923128,602.9873558897011,610.8296769923128,260240
2016-07-26,603.1181030273438,611.2653822873805,601.2446383154562,605.5143678901952,312995
2016-07-27,601.1575317382812,607.9106419080172,598.6740980234389,603.074501110115,168708
2016-07-28,592.4437255859375,607.3441122307123,590.6573768261854,602.6386989828171,375033
2016-07-29,602.8131713867188,609.9584091015965,596.8878717637052,601.2447175430024,726870
2016-08-01,598.5433959960938,606.7777906174016,594.7964666948022,605.4707370985725,347573
2016-08-02,595.7116088867188,601.2447823491674,594.7095129758069,596.9314939259177,268056
2016-08-03,592.5310668945312,599.5020206227023,590.5269283345134,596.8879129746381,116318
2016-08-04,593.4458618164062,596.0164110682223,591.7466815866197,594.3172308384358,134769
2016-08-05,607.91064453125,623.028876412496,593.8380129721902,594.2301396850834,593783
2016-08-08,610.7425537109375,616.9292523406968,606.7342243982381,609.9583003368472,347844
2016-08-09,608.4769897460938,619.5433871863929,606.7342516668072,612.7467193140042,341932
2016-08-10,601.4624633789062,610.7861224882513,601.2446211248755,609.8711956581509,84904
2016-08-11,596.06005859375,607.3442997642198,594.7094470431564,602.1160848451591,96842
2016-08-12,597.0621337890625,602.2031797048975,595.1451110813991,598.3256296543963,74615
2016-08-16,594.2301025390625,599.5018743731019,593.6636914131632,597.0620518002727,64845
2016-08-17,591.6160278320312,602.5516987855987,590.0911319927329,594.3608084322806,90769
2016-08-18,588.1305541992188,594.1429687671078,587.302742960294,592.3566728415208,152898
2016-08-19,579.1117553710938,592.4437422197349,577.4126285466655,588.1740132940196,222490
2016-08-22,571.6618041992188,581.2033084302201,570.7468770941441,580.2883813251455,132422
2016-08-23,562.8607788085938,576.7591240724666,561.1615987346037,570.8337727186405,221090
2016-08-24,557.5454711914062,565.9106460692532,556.2384176027564,562.9044121785292,188676
2016-08-25,569.7882080078125,579.28609815789,557.7197154974368,557.7197154974368,283053
2016-08-26,564.4727783203125,575.0163742110077,563.4271249747035,570.7902030191999,86564
2016-08-29,558.4603271484375,564.1677825803886,557.501789485948,561.5972337904478,66739
2016-08-30,567.9146728515625,574.9727395719206,558.9831417480282,561.1615639684024,141778
2016-08-31,568.9169311523438,575.1036307549867,565.126443493695,565.126443493695,182760
2016-09-01,562.5558471679688,570.7467376537578,561.2052357538618,569.8753685886376,75558
2016-09-02,561.1181030273438,568.2197287812446,557.7197425032423,563.7757679581691,90488
2016-09-06,567.7406005859375,577.7177887202757,562.0331428726664,562.860954262566,186480
2016-09-07,570.9210815429688,578.5891194775272,568.2198052493743,569.7883122772078,142947
2016-09-08,566.6513061523438,572.4894896670567,562.033060632042,572.4894896670567,112310
2016-09-09,560.3339233398438,568.0891300771426,558.3733427451037,566.6513497006724,148925
