rebalance_date,k,tracking_error,transaction_cost,net_replication_utility,weights
2021-09-30,1,0.00964147315885884,0.0033275941165007913,-0.012969067275359632,"{""HDFCBANK"": 1.0}"
2021-09-30,2,0.007647159980970678,0.003036612770573,-0.010683772751543677,"{""HDFCBANK"": 0.6128421784167877, ""LT"": 0.38715782158321244}"
2021-09-30,3,0.00712603099688617,0.0025804655776088268,-0.009706496574494997,"{""HDFCBANK"": 0.4705274662796925, ""LT"": 0.2679988339683118, ""ICICIBANK"": 0.26147369975199575}"
2021-09-30,4,0.005483881473685765,0.0021707471595441476,-0.007654628633229912,"{""HDFCBANK"": 0.3689013147573837, ""LT"": 0.21518888348215132, ""ICICIBANK"": 0.21216300723996454, ""INFY"": 0.20374679452050048}"
2021-09-30,5,0.004891826777572855,0.0020430954237313738,-0.006934922201304229,"{""HDFCBANK"": 0.32678711907612606, ""LT"": 0.16093058087514306, ""ICICIBANK"": 0.17485003529702886, ""INFY"": 0.18442816874960022, ""ULTRACEMCO"": 0.15300409600210182}"
2021-09-30,6,0.004802498852043631,0.0020430954237313738,-0.006845594275775004,"{""HDFCBANK"": 0.31329979210895637, ""LT"": 0.14388390570882753, ""ICICIBANK"": 0.13295866698817133, ""INFY"": 0.18062371130822721, ""ULTRACEMCO"": 0.14601337967411485, ""AXISBANK"": 0.08322054421170265}"
2021-09-30,7,0.004610783276871839,0.001746081976363179,-0.006356865253235018,"{""HDFCBANK"": 0.2535997783970358, ""LT"": 0.13227067712083715, ""ICICIBANK"": 0.1311370426113976, ""INFY"": 0.17274734700448402, ""ULTRACEMCO"": 0.13686792209965812, ""AXISBANK"": 0.07327832018498931, ""KOTAKBANK"": 0.10009891258159799}"
2021-09-30,8,0.0037296000559223943,0.001746081976363179,-0.0054756820322855735,"{""HDFCBANK"": 0.20825981848067615, ""LT"": 0.1180572112442166, ""ICICIBANK"": 0.11576166907140961, ""INFY"": 0.14723664830584937, ""ULTRACEMCO"": 0.10644233528298246, ""AXISBANK"": 0.060783398027352734, ""KOTAKBANK"": 0.07959280220425304, ""RELIANCE"": 0.16386611738326012}"
2021-09-30,9,0.0034567504741367374,0.0017618637679209623,-0.0052186142420577,"{""HDFCBANK"": 0.19046043247029537, ""LT"": 0.10570683709331323, ""ICICIBANK"": 0.11074827593170043, ""INFY"": 0.1381755764446379, ""ULTRACEMCO"": 0.09149941277891858, ""AXISBANK"": 0.0585636860905581, ""KOTAKBANK"": 0.07359643626194587, ""RELIANCE"": 0.15352132190499332, ""HEROMOTOCO"": 0.07772802102363724}"
2021-09-30,10,0.0031718031367387956,0.0014698409597045472,-0.004641644096443343,"{""HDFCBANK"": 0.18255064239662505, ""LT"": 0.10207882482632182, ""ICICIBANK"": 0.10843245374000154, ""INFY"": 0.100452966416079, ""ULTRACEMCO"": 0.08441699653011052, ""AXISBANK"": 0.056956452878645404, ""KOTAKBANK"": 0.07067638164453896, ""RELIANCE"": 0.14297188757339704, ""HEROMOTOCO"": 0.07124517703098042, ""TCS"": 0.08021821696330031}"
2021-09-30,11,0.003063213168355903,0.0015053122807378678,-0.004568525449093771,"{""HDFCBANK"": 0.17577987216309238, ""LT"": 0.09744082801598664, ""ICICIBANK"": 0.10538384019352903, ""INFY"": 0.09914811717706433, ""ULTRACEMCO"": 0.08076116270426605, ""AXISBANK"": 0.053815603046313776, ""KOTAKBANK"": 0.06926168697074547, ""RELIANCE"": 0.1389298374344435, ""HEROMOTOCO"": 0.06434258510128944, ""TCS"": 0.0771185441642507, ""TITAN"": 0.03801792302901859}"
2021-09-30,12,0.0029424768726320923,0.0016041625222598674,-0.004546639394891959,"{""HDFCBANK"": 0.1745531222247504, ""LT"": 0.0857707266379437, ""ICICIBANK"": 0.07781112564228158, ""INFY"": 0.09829606441613094, ""ULTRACEMCO"": 0.07338079738441415, ""AXISBANK"": 0.047440138986040686, ""KOTAKBANK"": 0.07142003684250221, ""RELIANCE"": 0.1352579573161824, ""HEROMOTOCO"": 0.06396478122636151, ""TCS"": 0.07867240122417496, ""TITAN"": 0.03832314042700897, ""SBIN"": 0.05510970767220859}"
2021-09-30,13,0.0028643143160322843,0.0014119896945648505,-0.004276304010597135,"{""HDFCBANK"": 0.16843393521773936, ""LT"": 0.08041833540145352, ""ICICIBANK"": 0.08227237512433438, ""INFY"": 0.09903824894793377, ""ULTRACEMCO"": 0.0530321575104221, ""AXISBANK"": 0.04149013403580801, ""KOTAKBANK"": 0.07241665810384766, ""RELIANCE"": 0.1332427043452738, ""HEROMOTOCO"": 0.05959278860906512, ""TCS"": 0.07720984521297417, ""TITAN"": 0.03423284169765567, ""SBIN"": 0.050178907397787346, ""GRASIM"": 0.04844106839570503}"
2021-09-30,14,0.0027126739844092686,0.0014521343724573888,-0.004164808356866658,"{""HDFCBANK"": 0.1485627659471249, ""LT"": 0.08471598227040439, ""ICICIBANK"": 0.07793141594670921, ""INFY"": 0.09746574661803858, ""ULTRACEMCO"": 0.05556413831433284, ""AXISBANK"": 0.04292753588766809, ""KOTAKBANK"": 0.06390175875935644, ""RELIANCE"": 0.14000714990428947, ""HEROMOTOCO"": 0.05036346701444408, ""TCS"": 0.07743950192659753, ""TITAN"": 0.03505824181290108, ""SBIN"": 0.057300964595476435, ""GRASIM"": 0.04506009140972621, ""HDFCLIFE"": 0.023701239592930714}"
2021-09-30,15,0.0023189239231974834,0.0015574213708805884,-0.0038763452940780716,"{""HDFCBANK"": 0.14109694739933243, ""LT"": 0.07376032966398179, ""ICICIBANK"": 0.07998248023808859, ""INFY"": 0.09521526038876046, ""ULTRACEMCO"": 0.05031801618808296, ""AXISBANK"": 0.03795449760425978, ""KOTAKBANK"": 0.05746175920564217, ""RELIANCE"": 0.13420922527638626, ""HEROMOTOCO"": 0.04510956461931886, ""TCS"": 0.06880293076581594, ""TITAN"": 0.03255502838052485, ""SBIN"": 0.04301220507697927, ""GRASIM"": 0.0422845096228152, ""HDFCLIFE"": 0.021142499224256577, ""ITC"": 0.07709474634575496}"
2021-09-30,16,0.0022801208736911056,0.001486760235773267,-0.0037668811094643726,"{""HDFCBANK"": 0.1399850553878289, ""LT"": 0.07086110666671112, ""ICICIBANK"": 0.07855388325085974, ""INFY"": 0.09642287224259756, ""ULTRACEMCO"": 0.03776424238992888, ""AXISBANK"": 0.038906396509055516, ""KOTAKBANK"": 0.05687080757041945, ""RELIANCE"": 0.13252786615162, ""HEROMOTOCO"": 0.04545420970320612, ""TCS"": 0.06625037887806283, ""TITAN"": 0.029088241074820276, ""SBIN"": 0.04167867398423391, ""GRASIM"": 0.040030301074278095, ""HDFCLIFE"": 0.020770107853392828, ""ITC"": 0.07818336308364568, ""SHREECEM"": 0.02665249417933917}"
2021-09-30,17,0.002231166034165153,0.0015244786105017628,-0.003755644644666916,"{""HDFCBANK"": 0.13770931947516038, ""LT"": 0.06822031282873882, ""ICICIBANK"": 0.07719098913333965, ""INFY"": 0.09625251946050672, ""ULTRACEMCO"": 0.03674869886770321, ""AXISBANK"": 0.03705990878168777, ""KOTAKBANK"": 0.05559604208674399, ""RELIANCE"": 0.13141094734084233, ""HEROMOTOCO"": 0.03814498773713613, ""TCS"": 0.06768857751452588, ""TITAN"": 0.02686092816036982, ""SBIN"": 0.04137157119632797, ""GRASIM"": 0.03966855597332778, ""HDFCLIFE"": 0.020732389662504312, ""ITC"": 0.07594473552401658, ""SHREECEM"": 0.023908707286518168, ""EICHERMOT"": 0.02549080897055042}"
