rebalance_date,k,tracking_error,transaction_cost,net_replication_utility,weights
2022-03-31,1,0.009631740567076412,0.0034487953478757856,-0.013080535914952198,"{""HDFCBANK"": 1.0}"
2022-03-31,2,0.007567107281973319,0.003183004260105862,-0.01075011154207918,"{""HDFCBANK"": 0.6087891382139784, ""LT"": 0.3912108617860216}"
2022-03-31,3,0.006008053946330914,0.0026699722992194488,-0.008678026245550363,"{""HDFCBANK"": 0.43820000330169406, ""LT"": 0.29345583555442295, ""RELIANCE"": 0.268344161143883}"
2022-03-31,4,0.004897804070768219,0.0022815276302904594,-0.007179331701058679,"{""HDFCBANK"": 0.363939812940726, ""LT"": 0.2458696074830138, ""RELIANCE"": 0.21632502149167823, ""INFY"": 0.17386555808458193}"
2022-03-31,5,0.004325112989886589,0.0019747463577476135,-0.006299859347634202,"{""HDFCBANK"": 0.28655336708556306, ""LT"": 0.17821625032899097, ""RELIANCE"": 0.197063974721564, ""INFY"": 0.16594865228529945, ""ICICIBANK"": 0.17221775557858265}"
2022-03-31,6,0.004118305164798949,0.0017514157874933154,-0.005869720952292264,"{""HDFCBANK"": 0.22555628980683337, ""LT"": 0.16307393756637, ""RELIANCE"": 0.1868423476777925, ""INFY"": 0.15924537424353097, ""ICICIBANK"": 0.16465427770234015, ""KOTAKBANK"": 0.10062777300313289}"
2022-03-31,7,0.0037714490471222944,0.0016418764867820197,-0.005413325533904314,"{""HDFCBANK"": 0.20210551502468527, ""LT"": 0.1420457614949056, ""RELIANCE"": 0.1714323460308495, ""INFY"": 0.14745025071755458, ""ICICIBANK"": 0.15412806578367064, ""KOTAKBANK"": 0.0911283457767085, ""HEROMOTOCO"": 0.09170971517162596}"
2022-03-31,8,0.003470861519333899,0.001378590153954511,-0.00484945167328841,"{""HDFCBANK"": 0.19252456242555901, ""LT"": 0.13571130084899108, ""RELIANCE"": 0.1587481413346668, ""INFY"": 0.1057937401402561, ""ICICIBANK"": 0.14929920061147336, ""KOTAKBANK"": 0.08750777480117483, ""HEROMOTOCO"": 0.08327344378160813, ""TCS"": 0.08714183605627075}"
2022-03-31,9,0.0033758906741501496,0.0012464239757053771,-0.004622314649855527,"{""HDFCBANK"": 0.18751076176499484, ""LT"": 0.12394614180590517, ""RELIANCE"": 0.1554300644643215, ""INFY"": 0.10462063087294603, ""ICICIBANK"": 0.1184049102808539, ""KOTAKBANK"": 0.07904847913067052, ""HEROMOTOCO"": 0.0817932680695282, ""TCS"": 0.0871625135496808, ""AXISBANK"": 0.06208323006109908}"
2022-03-31,10,0.003226260734512639,0.001076698186020952,-0.004302958920533591,"{""HDFCBANK"": 0.18509256105270644, ""LT"": 0.1086611802293429, ""RELIANCE"": 0.14978959846235523, ""INFY"": 0.10374516854793395, ""ICICIBANK"": 0.08616702749032244, ""KOTAKBANK"": 0.08044481689123682, ""HEROMOTOCO"": 0.0796786585682906, ""TCS"": 0.08860771881223238, ""AXISBANK"": 0.053061298926624575, ""SBIN"": 0.06475197101895461}"
