rebalance_date,k,tracking_error,transaction_cost,net_replication_utility,weights
2024-09-30,11,0.0042594515245058685,0.0015733669283342529,-0.005832818452840121,"{""RELIANCE"": 0.19150359075170342, ""ICICIBANK"": 0.0941883598479164, ""HDFCBANK"": 0.240040703550529, ""ULTRACEMCO"": 0.06839319015311729, ""BAJAJFINSV"": 0.053599146162084936, ""JSWSTEEL"": 0.06752597215448776, ""LT"": 0.11159959113054166, ""INDUSINDBK"": 0.03476210922974598, ""AXISBANK"": 0.03890668404198295, ""SBIN"": 0.049029775870542365, ""GRASIM"": 0.05045087710734832}"
2024-09-30,12,0.004065328412624645,0.0015852328054145025,-0.005650561218039148,"{""RELIANCE"": 0.1831984375446445, ""ICICIBANK"": 0.09020271567688308, ""HDFCBANK"": 0.2328365153333507, ""ULTRACEMCO"": 0.06467031570300698, ""BAJAJFINSV"": 0.05128773422275914, ""JSWSTEEL"": 0.062583124288824, ""LT"": 0.10690040358274723, ""INDUSINDBK"": 0.03234235175069795, ""AXISBANK"": 0.040193483190372234, ""SBIN"": 0.0466746258641856, ""GRASIM"": 0.04079839333879965, ""BHARTIARTL"": 0.04831189950372883}"
2024-09-30,13,0.004056649188348993,0.0014828977195160851,-0.0055395469078650785,"{""RELIANCE"": 0.18137377098845994, ""ICICIBANK"": 0.08920781879970496, ""HDFCBANK"": 0.2338093530182667, ""ULTRACEMCO"": 0.06344301712438978, ""BAJAJFINSV"": 0.05022362540736059, ""JSWSTEEL"": 0.04090555295652638, ""LT"": 0.10279784694715469, ""INDUSINDBK"": 0.03283818678443605, ""AXISBANK"": 0.041491206607692614, ""SBIN"": 0.04237183432467091, ""GRASIM"": 0.03807537189805728, ""BHARTIARTL"": 0.048292164824947616, ""TATASTEEL"": 0.03517025031833243}"
2024-09-30,14,0.0035002395091774546,0.0015729791783707754,-0.00507321868754823,"{""RELIANCE"": 0.1679018180506069, ""ICICIBANK"": 0.0837050473162122, ""HDFCBANK"": 0.21514837691738462, ""ULTRACEMCO"": 0.05970146159092304, ""BAJAJFINSV"": 0.04267533502954517, ""JSWSTEEL"": 0.03348085610078016, ""LT"": 0.09014590979781695, ""INDUSINDBK"": 0.030579183502416247, ""AXISBANK"": 0.04074306402685499, ""SBIN"": 0.03128770362234039, ""GRASIM"": 0.031952516511930915, ""BHARTIARTL"": 0.040118344848678725, ""TATASTEEL"": 0.03109338680476905, ""ITC"": 0.10146699587974062}"
2024-09-30,15,0.003332393049700346,0.0016201154946181345,-0.0049525085443184805,"{""RELIANCE"": 0.15883826570701637, ""ICICIBANK"": 0.07998453554256033, ""HDFCBANK"": 0.2067861979774775, ""ULTRACEMCO"": 0.050224210092677954, ""BAJAJFINSV"": 0.037088494199676164, ""JSWSTEEL"": 0.030600021298173335, ""LT"": 0.08257763320743126, ""INDUSINDBK"": 0.028989731024562537, ""AXISBANK"": 0.035007705359081986, ""SBIN"": 0.030533195539959784, ""GRASIM"": 0.026114100660965187, ""BHARTIARTL"": 0.037794450823117484, ""TATASTEEL"": 0.030327368646617326, ""ITC"": 0.0991156350015852, ""MARUTI"": 0.06601845491909746}"
2024-09-30,16,0.0033194859820287414,0.0016288643949329015,-0.004948350376961643,"{""RELIANCE"": 0.15815981941485224, ""ICICIBANK"": 0.07918890803003487, ""HDFCBANK"": 0.20300332051980052, ""ULTRACEMCO"": 0.04940693715174282, ""BAJAJFINSV"": 0.01783974688979217, ""JSWSTEEL"": 0.02966441254110689, ""LT"": 0.08257586343060598, ""INDUSINDBK"": 0.026995706259586204, ""AXISBANK"": 0.03475096958300718, ""SBIN"": 0.02928767863444842, ""GRASIM"": 0.026349537512696895, ""BHARTIARTL"": 0.03761021162996487, ""TATASTEEL"": 0.031006877031128817, ""ITC"": 0.10000994501943239, ""MARUTI"": 0.06248634006939708, ""BAJFINANCE"": 0.03166372628240256}"
2024-09-30,17,0.003192009161185327,0.0013927750892227654,-0.004584784250408092,"{""RELIANCE"": 0.15246083177509356, ""ICICIBANK"": 0.07514691823512087, ""HDFCBANK"": 0.17427776024325958, ""ULTRACEMCO"": 0.046698935759606014, ""BAJAJFINSV"": 0.017425189363392768, ""JSWSTEEL"": 0.026413979209733422, ""LT"": 0.07815641742920558, ""INDUSINDBK"": 0.023710073304784418, ""AXISBANK"": 0.031167527942457182, ""SBIN"": 0.03131478979504608, ""GRASIM"": 0.0264241645556046, ""BHARTIARTL"": 0.03786204588445434, ""TATASTEEL"": 0.03390888888954969, ""ITC"": 0.09579212055087959, ""MARUTI"": 0.0596740922937302, ""BAJFINANCE"": 0.0253532534177659, ""KOTAKBANK"": 0.06421301135031614}"
2024-09-30,18,0.002226393239789272,0.0016020775926364763,-0.003828470832425748,"{""RELIANCE"": 0.13017838323979786, ""ICICIBANK"": 0.06790255835398273, ""HDFCBANK"": 0.15142058524568328, ""ULTRACEMCO"": 0.03812492446512135, ""BAJAJFINSV"": 0.01750919144927197, ""JSWSTEEL"": 0.01726697292378102, ""LT"": 0.06435623911719064, ""INDUSINDBK"": 0.01931368819816834, ""AXISBANK"": 0.02864303446139374, ""SBIN"": 0.03342740114408889, ""GRASIM"": 0.026645761330494167, ""BHARTIARTL"": 0.02858378560412068, ""TATASTEEL"": 0.03133984061463567, ""ITC"": 0.08581142319366152, ""MARUTI"": 0.05616748516146725, ""BAJFINANCE"": 0.01939924593900504, ""KOTAKBANK"": 0.055839184382713805, ""INFY"": 0.12807029517542196}"
2024-09-30,19,0.0021245591585033487,0.0016691293825235303,-0.003793688541026879,"{""RELIANCE"": 0.12732637704243918, ""ICICIBANK"": 0.06776191752781216, ""HDFCBANK"": 0.1500471834659096, ""ULTRACEMCO"": 0.03695502518711496, ""BAJAJFINSV"": 0.016788906252074798, ""JSWSTEEL"": 0.015611068008016241, ""LT"": 0.060197640916908636, ""INDUSINDBK"": 0.018901986784813703, ""AXISBANK"": 0.027570201530575083, ""SBIN"": 0.029861386797872317, ""GRASIM"": 0.025347465352837766, ""BHARTIARTL"": 0.0267305643113546, ""TATASTEEL"": 0.027760989473005232, ""ITC"": 0.08274738133661518, ""MARUTI"": 0.05358322242933383, ""BAJFINANCE"": 0.01934518291085504, ""KOTAKBANK"": 0.05438956337510644, ""INFY"": 0.12589129865866153, ""NTPC"": 0.03318263863869374}"
2024-09-30,20,0.002008722304169123,0.0015545113268646575,-0.0035632336310337806,"{""RELIANCE"": 0.12257579148007591, ""ICICIBANK"": 0.06678375465962076, ""HDFCBANK"": 0.14861671540525292, ""ULTRACEMCO"": 0.02872290651261279, ""BAJAJFINSV"": 0.014850348811073062, ""JSWSTEEL"": 0.014351115647323498, ""LT"": 0.05826525145952685, ""INDUSINDBK"": 0.017878477099557148, ""AXISBANK"": 0.027307495610033893, ""SBIN"": 0.03175404373052579, ""GRASIM"": 0.02325058647976463, ""BHARTIARTL"": 0.025887810689173337, ""TATASTEEL"": 0.029060690881242867, ""ITC"": 0.08008919396995019, ""MARUTI"": 0.04636473033788743, ""BAJFINANCE"": 0.01773711087831512, ""KOTAKBANK"": 0.0505043752407815, ""INFY"": 0.12223031923880381, ""NTPC"": 0.033251463355628605, ""ASIANPAINT"": 0.04051781851284991}"
2024-09-30,21,0.0017780450011268547,0.001366801720973748,-0.003144846722100603,"{""RELIANCE"": 0.11565638275908982, ""ICICIBANK"": 0.0660239350908667, ""HDFCBANK"": 0.14364921131026895, ""ULTRACEMCO"": 0.0252175592151834, ""BAJAJFINSV"": 0.014888729803388233, ""JSWSTEEL"": 0.015598087191196328, ""LT"": 0.05603368821193073, ""INDUSINDBK"": 0.017460551101198214, ""AXISBANK"": 0.026891306645338616, ""SBIN"": 0.03266225731446489, ""GRASIM"": 0.02162638095546714, ""BHARTIARTL"": 0.025321162577614187, ""TATASTEEL"": 0.025843435982214405, ""ITC"": 0.07547458600996794, ""MARUTI"": 0.04255541702061432, ""BAJFINANCE"": 0.0177080576830814, ""KOTAKBANK"": 0.04942443300473529, ""INFY"": 0.08836630986261894, ""NTPC"": 0.0330343095396152, ""ASIANPAINT"": 0.038335052688987646, ""TCS"": 0.06822914603215767}"
2024-09-30,22,0.0017465603134560837,0.0014114696839401355,-0.003158029997396219,"{""RELIANCE"": 0.11451842148923727, ""ICICIBANK"": 0.0661136042526755, ""HDFCBANK"": 0.1438156681501654, ""ULTRACEMCO"": 0.024481647383531372, ""BAJAJFINSV"": 0.014055298937047723, ""JSWSTEEL"": 0.01561205447892277, ""LT"": 0.05534262594055996, ""INDUSINDBK"": 0.018244998271267434, ""AXISBANK"": 0.02582069275394364, ""SBIN"": 0.03255837111677759, ""GRASIM"": 0.020523169594805817, ""BHARTIARTL"": 0.025227170300915435, ""TATASTEEL"": 0.02555581846259746, ""ITC"": 0.07503311758786788, ""MARUTI"": 0.04255611944561203, ""BAJFINANCE"": 0.017412965547084453, ""KOTAKBANK"": 0.04956901918019112, ""INFY"": 0.08052429077222753, ""NTPC"": 0.03204453337359392, ""ASIANPAINT"": 0.03761750034993366, ""TCS"": 0.061424678615568135, ""TECHM"": 0.021948233995473965}"
