rebalance_date,k,tracking_error,transaction_cost,net_replication_utility,weights
2019-09-30,1,0.007950247059190035,0.003154539643187609,-0.011104786702377644,"{""HDFCBANK"": 1.0}"
2019-09-30,2,0.006578471896347894,0.002720216520250985,-0.00929868841659888,"{""HDFCBANK"": 0.6065082030004803, ""LT"": 0.3934917969995198}"
2019-09-30,3,0.005621188236001636,0.0022653309767619117,-0.007886519212763548,"{""HDFCBANK"": 0.47967497707682316, ""LT"": 0.31968811125843777, ""ITC"": 0.20063691166473915}"
2019-09-30,4,0.005194016371869281,0.0020836560911445226,-0.007277672463013803,"{""HDFCBANK"": 0.41375773762881174, ""LT"": 0.28712266006992165, ""ITC"": 0.17632452865239223, ""HINDUNILVR"": 0.12279507364887453}"
2019-09-30,5,0.004788465686049364,0.001872967428442389,-0.0066614331144917525,"{""HDFCBANK"": 0.3620371610210282, ""LT"": 0.25319940505582555, ""ITC"": 0.15868828462810636, ""HINDUNILVR"": 0.08426822628993182, ""ASIANPAINT"": 0.14180692300510805}"
2019-09-30,6,0.004401248042114267,0.0018729674284423891,-0.006274215470556656,"{""HDFCBANK"": 0.3201898567112989, ""LT"": 0.1914483469057095, ""ITC"": 0.1540476177622128, ""HINDUNILVR"": 0.08370523716513509, ""ASIANPAINT"": 0.11796493362968061, ""AXISBANK"": 0.13264400782596325}"
2019-09-30,7,0.004137931734883822,0.0018729674284423887,-0.006010899163326211,"{""HDFCBANK"": 0.2873799712137274, ""LT"": 0.16870807405234586, ""ITC"": 0.142554210670824, ""HINDUNILVR"": 0.07165341409054539, ""ASIANPAINT"": 0.1003106137709173, ""AXISBANK"": 0.12605014250422308, ""BAJAJ-AUTO"": 0.10334357369741688}"
2019-09-30,8,0.0038059012437788343,0.0018729674284423887,-0.005678868672221223,"{""HDFCBANK"": 0.2802831672539059, ""LT"": 0.13166760512589168, ""ITC"": 0.12677898410649993, ""HINDUNILVR"": 0.06806820787240753, ""ASIANPAINT"": 0.09366137070297162, ""AXISBANK"": 0.07063128973063015, ""BAJAJ-AUTO"": 0.0994846795669009, ""ICICIBANK"": 0.12942469564079234}"
2019-09-30,9,0.0036828082902469815,0.0015909355221856534,-0.005273743812432635,"{""HDFCBANK"": 0.23036528429816733, ""LT"": 0.12084694514056894, ""ITC"": 0.12265472946654912, ""HINDUNILVR"": 0.060882724991637216, ""ASIANPAINT"": 0.08362387707748188, ""AXISBANK"": 0.06165668896795644, ""BAJAJ-AUTO"": 0.09636708807226896, ""ICICIBANK"": 0.13278979030977658, ""KOTAKBANK"": 0.09081287167559347}"
2019-09-30,10,0.0035784651318874127,0.0013766067092389545,-0.0049550718411263675,"{""HDFCBANK"": 0.22437763562608198, ""LT"": 0.10926443185327205, ""ITC"": 0.11433794505632404, ""HINDUNILVR"": 0.055306116593053484, ""ASIANPAINT"": 0.07418882292689216, ""AXISBANK"": 0.057721314703555605, ""BAJAJ-AUTO"": 0.07970370492239726, ""ICICIBANK"": 0.12777253732328908, ""KOTAKBANK"": 0.08446397610815323, ""M&M"": 0.07286351488698108}"
2019-09-30,11,0.0034857407830393584,0.0011632090094609463,-0.004648949792500304,"{""HDFCBANK"": 0.2147533041283752, ""LT"": 0.09808504074066009, ""ITC"": 0.11522864707548042, ""HINDUNILVR"": 0.0527223627128492, ""ASIANPAINT"": 0.05947034168179225, ""AXISBANK"": 0.05351045362765087, ""BAJAJ-AUTO"": 0.07394442139239583, ""ICICIBANK"": 0.11740688669173184, ""KOTAKBANK"": 0.08362997929482704, ""M&M"": 0.06384886444646808, ""ULTRACEMCO"": 0.06739969820776918}"
2019-09-30,12,0.003429871344029735,0.000994374056508859,-0.004424245400538594,"{""HDFCBANK"": 0.21507706792514533, ""LT"": 0.08865273962433577, ""ITC"": 0.1138919264371509, ""HINDUNILVR"": 0.05340775424238025, ""ASIANPAINT"": 0.06000009300555722, ""AXISBANK"": 0.0485397063390071, ""BAJAJ-AUTO"": 0.07228340141145952, ""ICICIBANK"": 0.08910756385246694, ""KOTAKBANK"": 0.08470882962497328, ""M&M"": 0.0588447132451795, ""ULTRACEMCO"": 0.06299441344417245, ""SBIN"": 0.052491790848171675}"
