rebalance_date,k,tracking_error,transaction_cost,net_replication_utility,weights
2020-03-31,1,0.008675036191317636,0.0032559008122402693,-0.011930937003557905,"{""HDFCBANK"": 1.0}"
2020-03-31,2,0.00706975540975502,0.0029427594011214976,-0.010012514810876519,"{""HDFCBANK"": 0.59487458786206, ""LT"": 0.4051254121379399}"
2020-03-31,3,0.006333133356185029,0.0029427594011214976,-0.009275892757306527,"{""HDFCBANK"": 0.5094043120404794, ""LT"": 0.33336453319852233, ""SHREECEM"": 0.1572311547609981}"
2020-03-31,4,0.006029596730351611,0.002681631969061043,-0.008711228699412654,"{""HDFCBANK"": 0.3854640212906208, ""LT"": 0.2993351554364038, ""SHREECEM"": 0.14823807578339493, ""KOTAKBANK"": 0.1669627474895804}"
2020-03-31,5,0.005484480913010644,0.002515059574664401,-0.007999540487675046,"{""HDFCBANK"": 0.3440999593615734, ""LT"": 0.26348173893742205, ""SHREECEM"": 0.1163125548161944, ""KOTAKBANK"": 0.12700107561398857, ""ASIANPAINT"": 0.14910467127082153}"
2020-03-31,6,0.00515903657155229,0.0023168371738335556,-0.007475873745385846,"{""HDFCBANK"": 0.30926674542558075, ""LT"": 0.2325797154853002, ""SHREECEM"": 0.1034384306391579, ""KOTAKBANK"": 0.11444809528458458, ""ASIANPAINT"": 0.12530387217044864, ""BAJAJ-AUTO"": 0.11496314099492795}"
2020-03-31,7,0.004691204366531855,0.002316837173833556,-0.007008041540365412,"{""HDFCBANK"": 0.27339002308541555, ""LT"": 0.19972222228617834, ""SHREECEM"": 0.09350703528841907, ""KOTAKBANK"": 0.1004837955483321, ""ASIANPAINT"": 0.10713179338124239, ""BAJAJ-AUTO"": 0.09660137959097916, ""NTPC"": 0.1291637508194336}"
2020-03-31,8,0.004503010234521883,0.0021326715077752754,-0.006635681742297159,"{""HDFCBANK"": 0.25918118270370993, ""LT"": 0.1898124163198281, ""SHREECEM"": 0.08449972146147394, ""KOTAKBANK"": 0.08859515817781458, ""ASIANPAINT"": 0.08548549565609663, ""BAJAJ-AUTO"": 0.08489069339807602, ""NTPC"": 0.12432735273412641, ""HINDUNILVR"": 0.0832079795488743}"
2020-03-31,9,0.003990362836530869,0.0018213492925286368,-0.005811712129059505,"{""HDFCBANK"": 0.234318483954409, ""LT"": 0.13157514185667155, ""SHREECEM"": 0.06461461082963163, ""KOTAKBANK"": 0.08926346380186971, ""ASIANPAINT"": 0.07663669628966131, ""BAJAJ-AUTO"": 0.08148424745579959, ""NTPC"": 0.0957032768489986, ""HINDUNILVR"": 0.08250758572776302, ""ICICIBANK"": 0.14389649323519557}"
2020-03-31,10,0.003914871059909093,0.0016245022001393416,-0.005539373260048434,"{""HDFCBANK"": 0.22913129428992068, ""LT"": 0.11996163298595668, ""SHREECEM"": 0.04920783057725757, ""KOTAKBANK"": 0.08809555221722681, ""ASIANPAINT"": 0.062151907581030466, ""BAJAJ-AUTO"": 0.07753620825051194, ""NTPC"": 0.0896131660203169, ""HINDUNILVR"": 0.07944340509420064, ""ICICIBANK"": 0.13554517890885576, ""ULTRACEMCO"": 0.06931382407472275}"
2020-03-31,11,0.0038514803174938494,0.0016245022001393412,-0.0054759825176331905,"{""HDFCBANK"": 0.22300656426330853, ""LT"": 0.11836400030540482, ""SHREECEM"": 0.045458836271289715, ""KOTAKBANK"": 0.08885077279746247, ""ASIANPAINT"": 0.05605343391191188, ""BAJAJ-AUTO"": 0.07555346934694876, ""NTPC"": 0.08754720876279658, ""HINDUNILVR"": 0.06957989269686644, ""ICICIBANK"": 0.13366706152127886, ""ULTRACEMCO"": 0.06797403868326704, ""NESTLEIND"": 0.0339447214394648}"
2020-03-31,12,0.003533734339132989,0.0016245022001393416,-0.00515823653927233,"{""HDFCBANK"": 0.20736769889660053, ""LT"": 0.10879782749710107, ""SHREECEM"": 0.03874222869770089, ""KOTAKBANK"": 0.0843484956910215, ""ASIANPAINT"": 0.053237318509705804, ""BAJAJ-AUTO"": 0.06582068939521495, ""NTPC"": 0.07586068928042954, ""HINDUNILVR"": 0.05486783789937603, ""ICICIBANK"": 0.1268286673431341, ""ULTRACEMCO"": 0.05772439010743134, ""NESTLEIND"": 0.02790225396354905, ""WIPRO"": 0.09850190271873534}"
2020-03-31,13,0.0033292399024864466,0.0016245022001393414,-0.004953742102625788,"{""HDFCBANK"": 0.19465541991347657, ""LT"": 0.10700174611676402, ""SHREECEM"": 0.03618774943659986, ""KOTAKBANK"": 0.0845643970572079, ""ASIANPAINT"": 0.049361544414114195, ""BAJAJ-AUTO"": 0.06648597552954899, ""NTPC"": 0.07009212221900839, ""HINDUNILVR"": 0.04826299550736127, ""ICICIBANK"": 0.12303134596951433, ""ULTRACEMCO"": 0.05711675181163323, ""NESTLEIND"": 0.024185339126193202, ""WIPRO"": 0.0623658169989524, ""HCLTECH"": 0.07668879589962564}"
2020-03-31,14,0.003223350506952432,0.0016326307095484323,-0.004855981216500865,"{""HDFCBANK"": 0.191463437872918, ""LT"": 0.10308803902526825, ""SHREECEM"": 0.033410080603340934, ""KOTAKBANK"": 0.08076984321416363, ""ASIANPAINT"": 0.05098968729646059, ""BAJAJ-AUTO"": 0.06274339651650282, ""NTPC"": 0.06687751702803145, ""HINDUNILVR"": 0.04400928916229743, ""ICICIBANK"": 0.1227932427120409, ""ULTRACEMCO"": 0.055116520514731884, ""NESTLEIND"": 0.021279651834823703, ""WIPRO"": 0.04632585172471642, ""HCLTECH"": 0.05721670148044093, ""TCS"": 0.06391674101426313}"
2020-03-31,15,0.003183973040636786,0.001637654019575309,-0.004821627060212095,"{""HDFCBANK"": 0.19179381541677348, ""LT"": 0.10198494849780007, ""SHREECEM"": 0.03142081682007388, ""KOTAKBANK"": 0.08000458382932976, ""ASIANPAINT"": 0.0506119182377566, ""BAJAJ-AUTO"": 0.06377146961272287, ""NTPC"": 0.06547501780972417, ""HINDUNILVR"": 0.04275346165557816, ""ICICIBANK"": 0.12099361229166122, ""ULTRACEMCO"": 0.05390894070464105, ""NESTLEIND"": 0.0197525448847944, ""WIPRO"": 0.0397461179779098, ""HCLTECH"": 0.05037424752721373, ""TCS"": 0.05551594512461322, ""TECHM"": 0.03189255960940744}"
