rebalance_date,k,tracking_error,transaction_cost,net_replication_utility,weights
2020-09-30,1,0.009282796616077912,0.0034178537788471415,-0.012700650394925054,"{""HDFCBANK"": 1.0}"
2020-09-30,2,0.0074432808930559044,0.00316792098814269,-0.010611201881198594,"{""HDFCBANK"": 0.6209377244715428, ""LT"": 0.37906227552845717}"
2020-09-30,3,0.006490438612993381,0.003050019411063452,-0.009540458024056833,"{""HDFCBANK"": 0.5093053402470374, ""LT"": 0.2574294862433804, ""ULTRACEMCO"": 0.23326517350958212}"
2020-09-30,4,0.005926375919738496,0.002929054742120047,-0.008855430661858543,"{""HDFCBANK"": 0.45079977839204904, ""LT"": 0.2299468969533077, ""ULTRACEMCO"": 0.17513663720896705, ""ASIANPAINT"": 0.1441166874456762}"
2020-09-30,5,0.005515385127466058,0.002795040779835037,-0.008310425907301095,"{""HDFCBANK"": 0.39807357814845384, ""LT"": 0.20150608000501105, ""ULTRACEMCO"": 0.15064717864024546, ""ASIANPAINT"": 0.1188402410134225, ""BAJAJ-AUTO"": 0.13093292219286717}"
2020-09-30,6,0.005372276331740929,0.0027303543476856337,-0.008102630679426563,"{""HDFCBANK"": 0.38460545861397355, ""LT"": 0.19040621483642164, ""ULTRACEMCO"": 0.12268021910424039, ""ASIANPAINT"": 0.10949686185325239, ""BAJAJ-AUTO"": 0.12466837157790776, ""SHREECEM"": 0.06814287401420427}"
2020-09-30,7,0.004688177951227997,0.002511421317846366,-0.007199599269074364,"{""HDFCBANK"": 0.33116060839619876, ""LT"": 0.17107448185723242, ""ULTRACEMCO"": 0.10337998890347751, ""ASIANPAINT"": 0.09790196892386804, ""BAJAJ-AUTO"": 0.09829482442120213, ""SHREECEM"": 0.05224705012323011, ""TCS"": 0.14594107737479103}"
2020-09-30,8,0.0045382581331209265,0.002268414463054121,-0.006806672596175047,"{""HDFCBANK"": 0.2724594642252802, ""LT"": 0.15887921535471886, ""ULTRACEMCO"": 0.09978856147320472, ""ASIANPAINT"": 0.08556236722037681, ""BAJAJ-AUTO"": 0.09258783694754441, ""SHREECEM"": 0.05316763293385014, ""TCS"": 0.1399352626883807, ""KOTAKBANK"": 0.09761965915664401}"
2020-09-30,9,0.004372578970600492,0.002268414463054121,-0.006640993433654613,"{""HDFCBANK"": 0.2606070591157141, ""LT"": 0.14500672807759143, ""ULTRACEMCO"": 0.08998577965793482, ""ASIANPAINT"": 0.07626153782559167, ""BAJAJ-AUTO"": 0.08394147717211536, ""SHREECEM"": 0.04851731998751266, ""TCS"": 0.13848413775737828, ""KOTAKBANK"": 0.09449846800161765, ""IOC"": 0.06269749240454407}"
2020-09-30,10,0.00429737070820482,0.0022221949944525466,-0.006519565702657367,"{""HDFCBANK"": 0.2508151899014825, ""LT"": 0.14163934309581805, ""ULTRACEMCO"": 0.08743281842882243, ""ASIANPAINT"": 0.06435094827394391, ""BAJAJ-AUTO"": 0.07982638550313667, ""SHREECEM"": 0.04258125063383593, ""TCS"": 0.13217758346149272, ""KOTAKBANK"": 0.09487039789252992, ""IOC"": 0.062014812041928984, ""NESTLEIND"": 0.04429127076700888}"
2020-09-30,11,0.003763572395925602,0.0018474577951020782,-0.00561103019102768,"{""HDFCBANK"": 0.2210267480176939, ""LT"": 0.13612204797977165, ""ULTRACEMCO"": 0.07839383769097695, ""ASIANPAINT"": 0.048939854116063365, ""BAJAJ-AUTO"": 0.06922536750188783, ""SHREECEM"": 0.03444597563537795, ""TCS"": 0.11570557012512947, ""KOTAKBANK"": 0.08129104689988835, ""IOC"": 0.048560743277861196, ""NESTLEIND"": 0.03171752194448824, ""RELIANCE"": 0.134571286810861}"
2020-09-30,12,0.0036164756359229255,0.0017074505310463758,-0.005323926166969301,"{""HDFCBANK"": 0.21074557844466352, ""LT"": 0.12398501276878482, ""ULTRACEMCO"": 0.07040924455658941, ""ASIANPAINT"": 0.04642510978355543, ""BAJAJ-AUTO"": 0.06362691169940066, ""SHREECEM"": 0.032696880488726536, ""TCS"": 0.10965968065748254, ""KOTAKBANK"": 0.07789079261044551, ""IOC"": 0.03763357081472857, ""NESTLEIND"": 0.029384713269386676, ""RELIANCE"": 0.13021115119283982, ""NTPC"": 0.0673313537133966}"
2020-09-30,13,0.003561524403414312,0.001578687186516511,-0.005140211589930823,"{""HDFCBANK"": 0.20774439738057343, ""LT"": 0.1208912583117245, ""ULTRACEMCO"": 0.06762048877836432, ""ASIANPAINT"": 0.03854257831952311, ""BAJAJ-AUTO"": 0.05959579802730292, ""SHREECEM"": 0.031297398448260225, ""TCS"": 0.10521880517206021, ""KOTAKBANK"": 0.07326822776533554, ""IOC"": 0.03747027397803227, ""NESTLEIND"": 0.017983521846924217, ""RELIANCE"": 0.12656740175789188, ""NTPC"": 0.06742175037858683, ""HINDUNILVR"": 0.0463780998354205}"
2020-09-30,14,0.0034675334730757236,0.0014855831370968694,-0.0049531166101725935,"{""HDFCBANK"": 0.20664718328304235, ""LT"": 0.11778483926030432, ""ULTRACEMCO"": 0.06412326220978488, ""ASIANPAINT"": 0.03814098994394711, ""BAJAJ-AUTO"": 0.061197653763204705, ""SHREECEM"": 0.028110979433372957, ""TCS"": 0.08402107028650256, ""KOTAKBANK"": 0.0729259712983117, ""IOC"": 0.037405227298763416, ""NESTLEIND"": 0.015609160009860993, ""RELIANCE"": 0.12186538284194055, ""NTPC"": 0.06265521262446812, ""HINDUNILVR"": 0.04107556664805099, ""TECHM"": 0.04843750109844541}"
2020-09-30,15,0.002879061405397016,0.0011486998124943357,-0.004027761217891352,"{""HDFCBANK"": 0.17762735365069776, ""LT"": 0.08618384649665771, ""ULTRACEMCO"": 0.04624361705956314, ""ASIANPAINT"": 0.040409068219997644, ""BAJAJ-AUTO"": 0.05898524848209524, ""SHREECEM"": 0.020519295760599597, ""TCS"": 0.08721621986405699, ""KOTAKBANK"": 0.06659031417803506, ""IOC"": 0.03264982584123221, ""NESTLEIND"": 0.015064632462927118, ""RELIANCE"": 0.11359577517823594, ""NTPC"": 0.04909069790694032, ""HINDUNILVR"": 0.04419107392157056, ""TECHM"": 0.04454616317081823, ""ICICIBANK"": 0.11708686780657238}"
2020-09-30,16,0.002756745101118287,0.0011743955683240373,-0.003931140669442324,"{""HDFCBANK"": 0.16973751379668547, ""LT"": 0.08364849888505223, ""ULTRACEMCO"": 0.051274621626136864, ""ASIANPAINT"": 0.03163691004084671, ""BAJAJ-AUTO"": 0.05266781832419898, ""SHREECEM"": 0.013935619991066251, ""TCS"": 0.08453431331691784, ""KOTAKBANK"": 0.06624014554596316, ""IOC"": 0.038348693825473436, ""NESTLEIND"": 0.007366916239252882, ""RELIANCE"": 0.12372857413360458, ""NTPC"": 0.05105467504446614, ""HINDUNILVR"": 0.04820276017082019, ""TECHM"": 0.05122668966788352, ""ICICIBANK"": 0.11303357515037739, ""SBILIFE"": 0.013362674241254358}"
2020-09-30,17,0.0026949555924734516,0.001055078780653877,-0.0037500343731273287,"{""HDFCBANK"": 0.16624168322133037, ""LT"": 0.08423712021064254, ""ULTRACEMCO"": 0.04986547420136779, ""ASIANPAINT"": 0.03278379311005018, ""BAJAJ-AUTO"": 0.05274337115933206, ""SHREECEM"": 0.014086867211215916, ""TCS"": 0.06783944472163037, ""KOTAKBANK"": 0.06908883681470404, ""IOC"": 0.038219836278197895, ""NESTLEIND"": 0.003498595788508047, ""RELIANCE"": 0.12144448743085323, ""NTPC"": 0.04859881121318994, ""HINDUNILVR"": 0.04616416534687146, ""TECHM"": 0.039472104420885126, ""ICICIBANK"": 0.1129913940122981, ""SBILIFE"": 0.012648210468003403, ""HCLTECH"": 0.04007580439091946}"
2020-09-30,18,0.0026140953944566074,0.0009325527125165241,-0.0035466481069731316,"{""HDFCBANK"": 0.16177209008714644, ""LT"": 0.08190035714271093, ""ULTRACEMCO"": 0.04295377974428722, ""ASIANPAINT"": 0.0255547353791217, ""BAJAJ-AUTO"": 0.03992416964575043, ""SHREECEM"": 0.012606024613090717, ""TCS"": 0.06775625445679669, ""KOTAKBANK"": 0.07017367097362477, ""IOC"": 0.038044847487559846, ""NESTLEIND"": 0.001366469561404389, ""RELIANCE"": 0.1182935224158104, ""NTPC"": 0.04630366841726823, ""HINDUNILVR"": 0.044942317761287855, ""TECHM"": 0.041318529514007794, ""ICICIBANK"": 0.10928144360450852, ""SBILIFE"": 0.013534441598358728, ""HCLTECH"": 0.03850760220065281, ""MARUTI"": 0.0457660753966125}"
2020-09-30,19,0.0025966693094165187,0.0009349948327468132,-0.003531664142163332,"{""HDFCBANK"": 0.16119838457207084, ""LT"": 0.08089699584081869, ""ULTRACEMCO"": 0.04330817198340787, ""ASIANPAINT"": 0.025967476327718893, ""BAJAJ-AUTO"": 0.03830661359146554, ""SHREECEM"": 0.012005935936167332, ""TCS"": 0.06637112333145928, ""KOTAKBANK"": 0.06880256259591427, ""IOC"": 0.03708696273203518, ""NESTLEIND"": 0.0009432872321583204, ""RELIANCE"": 0.11620039003263875, ""NTPC"": 0.03785366958649008, ""HINDUNILVR"": 0.044694761067903974, ""TECHM"": 0.04181769915729229, ""ICICIBANK"": 0.10796408364757745, ""SBILIFE"": 0.012124663147470849, ""HCLTECH"": 0.03793843130406642, ""MARUTI"": 0.04656301523793771, ""POWERGRID"": 0.01995577267540626}"
2020-09-30,20,0.0025823834567775257,0.0009563619592960992,-0.003538745416073625,"{""HDFCBANK"": 0.15903799410179073, ""LT"": 0.08091324708350354, ""ULTRACEMCO"": 0.0445319522059144, ""ASIANPAINT"": 0.024642234598433472, ""BAJAJ-AUTO"": 0.03691822236297884, ""SHREECEM"": 0.01025377797975313, ""TCS"": 0.06644860181082993, ""KOTAKBANK"": 0.06822339635724783, ""IOC"": 0.036997073473754825, ""NESTLEIND"": -0.0013210947194635923, ""RELIANCE"": 0.11606997201860333, ""NTPC"": 0.037071396291944045, ""HINDUNILVR"": 0.04463908424253094, ""TECHM"": 0.04163939939617444, ""ICICIBANK"": 0.10693629463562154, ""SBILIFE"": 0.010990241237274462, ""HCLTECH"": 0.03793204366555068, ""MARUTI"": 0.04382513371852683, ""POWERGRID"": 0.020010865822830425, ""TITAN"": 0.014240163716200153}"
