rebalance_date,k,tracking_error,transaction_cost,net_replication_utility,weights
2019-03-31,1,0.007828467695347148,0.0033118528465189627,-0.011140320541866111,"{""HDFCBANK"": 1.0}"
2019-03-31,2,0.0064267347380754895,0.0027584996448221056,-0.009185234382897596,"{""HDFCBANK"": 0.6143865656120251, ""LT"": 0.38561343438797485}"
2019-03-31,3,0.005481202931488801,0.002268795330927523,-0.007749998262416324,"{""HDFCBANK"": 0.48203678167988545, ""LT"": 0.3135927177963795, ""ITC"": 0.20437050052373512}"
2019-03-31,4,0.00486028706536405,0.0022687953309275225,-0.007129082396291573,"{""HDFCBANK"": 0.39760812515154687, ""LT"": 0.26387423246667985, ""ITC"": 0.17317023961132486, ""ASIANPAINT"": 0.16534740277044835}"
2019-03-31,5,0.0042398756175166365,0.0017713483624346882,-0.0060112239799513245,"{""HDFCBANK"": 0.31891852117487884, ""LT"": 0.2213890972481551, ""ITC"": 0.15395453481135146, ""ASIANPAINT"": 0.13028375572721013, ""RELIANCE"": 0.17545409103840442}"
2019-03-31,6,0.00396265805633209,0.0014239296573407673,-0.005386587713672857,"{""HDFCBANK"": 0.28517614250583256, ""LT"": 0.1913244789885075, ""ITC"": 0.1426886259477557, ""ASIANPAINT"": 0.10006942575412894, ""RELIANCE"": 0.1604702744160517, ""MARUTI"": 0.12027105238772359}"
2019-03-31,7,0.0038036959992039233,0.001423929657340767,-0.005227625656544691,"{""HDFCBANK"": 0.2718512468905022, ""LT"": 0.1738814442276369, ""ITC"": 0.12965980160560983, ""ASIANPAINT"": 0.08532909810453787, ""RELIANCE"": 0.1543195942545505, ""MARUTI"": 0.10000497374507902, ""M&M"": 0.08495384117208346}"
2019-03-31,8,0.0036482992796987353,0.001080030667816159,-0.0047283299475148945,"{""HDFCBANK"": 0.2590869671333665, ""LT"": 0.15521460114510452, ""ITC"": 0.12796982670048082, ""ASIANPAINT"": 0.06538194396123578, ""RELIANCE"": 0.14635788454381002, ""MARUTI"": 0.08456782745497007, ""M&M"": 0.07315935286137001, ""ULTRACEMCO"": 0.08826159619966233}"
2019-03-31,9,0.0035439341556543257,0.0009214448759691714,-0.0044653790316234974,"{""HDFCBANK"": 0.24626354757728583, ""LT"": 0.15081629828501872, ""ITC"": 0.12169637662390054, ""ASIANPAINT"": 0.05758436989823346, ""RELIANCE"": 0.14217866288567782, ""MARUTI"": 0.07943602910651357, ""M&M"": 0.06825517126375934, ""ULTRACEMCO"": 0.08483159499946169, ""HINDUNILVR"": 0.04893794936014914}"
2019-03-31,10,0.0034730893264802044,0.0006845057053850458,-0.00415759503186525,"{""HDFCBANK"": 0.21033276694385458, ""LT"": 0.14437924287952017, ""ITC"": 0.12123419467247969, ""ASIANPAINT"": 0.05215885588757926, ""RELIANCE"": 0.13561278096782586, ""MARUTI"": 0.07776313706631967, ""M&M"": 0.06337961058516385, ""ULTRACEMCO"": 0.08420579212147783, ""HINDUNILVR"": 0.044129319187385656, ""KOTAKBANK"": 0.06680429968839352}"
2019-03-31,11,0.0031637047824280666,0.0009580787794618318,-0.004121783561889899,"{""HDFCBANK"": 0.21136508920309774, ""LT"": 0.10858078073415603, ""ITC"": 0.11372138587226842, ""ASIANPAINT"": 0.05267216567553332, ""RELIANCE"": 0.12240258655317966, ""MARUTI"": 0.06656888428160967, ""M&M"": 0.05358220323667484, ""ULTRACEMCO"": 0.06384516493799798, ""HINDUNILVR"": 0.04541872140434725, ""KOTAKBANK"": 0.07050797656418381, ""SBIN"": 0.0913350415369513}"
2019-03-31,12,0.0031299867646547123,0.0010111012948465275,-0.00414108805950124,"{""HDFCBANK"": 0.2065617319440926, ""LT"": 0.108383420217577, ""ITC"": 0.11190513615531748, ""ASIANPAINT"": 0.04886257647866156, ""RELIANCE"": 0.11929174792887226, ""MARUTI"": 0.06188915301743303, ""M&M"": 0.05227750546798356, ""ULTRACEMCO"": 0.060006337848339655, ""HINDUNILVR"": 0.045806099769845655, ""KOTAKBANK"": 0.0682013364956695, ""SBIN"": 0.09026097387603188, ""BAJAJFINSV"": 0.026553980800175844}"
