rebalance_date,k,tracking_error,transaction_cost,net_replication_utility,weights
2018-03-31,1,0.007396585141646854,0.0028154374385452206,-0.010212022580192074,"{""HDFCBANK"": 1.0}"
2018-03-31,2,0.0061926203446819195,0.002290841834609428,-0.008483462179291348,"{""HDFCBANK"": 0.68598074013383, ""MARUTI"": 0.31401925986616996}"
2018-03-31,3,0.005668401734963552,0.001875370047781153,-0.007543771782744705,"{""HDFCBANK"": 0.5740524227960071, ""MARUTI"": 0.2425456049976868, ""BAJAJ-AUTO"": 0.18340197220630616}"
2018-03-31,4,0.005121883477101832,0.0012143202345527729,-0.0063362037116546045,"{""HDFCBANK"": 0.4453835917013884, ""MARUTI"": 0.17990626081710318, ""BAJAJ-AUTO"": 0.13900789366740796, ""LT"": 0.23570225381410043}"
2018-03-31,5,0.004935671015217382,0.0008420618920824901,-0.005777732907299872,"{""HDFCBANK"": 0.3516366461379115, ""MARUTI"": 0.163806557266527, ""BAJAJ-AUTO"": 0.13462921985617715, ""LT"": 0.21744654438925426, ""KOTAKBANK"": 0.13248103235013015}"
2018-03-31,6,0.004676223786379616,0.0008420618920824897,-0.0055182856784621055,"{""HDFCBANK"": 0.32627230820675185, ""MARUTI"": 0.14837887034623368, ""BAJAJ-AUTO"": 0.12074716727950804, ""LT"": 0.20253966833746825, ""KOTAKBANK"": 0.11704823667850406, ""HINDUNILVR"": 0.08501374915153397}"
2018-03-31,7,0.004492690230571552,0.0009648438668628588,-0.005457534097434411,"{""HDFCBANK"": 0.3203672167067541, ""MARUTI"": 0.1252295882551774, ""BAJAJ-AUTO"": 0.07909176574074739, ""LT"": 0.1863110885909842, ""KOTAKBANK"": 0.10962851001680607, ""HINDUNILVR"": 0.07788924358394925, ""HEROMOTOCO"": 0.10148258710558153}"
2018-03-31,8,0.004293752398761394,0.0011197190580949509,-0.005413471456856345,"{""HDFCBANK"": 0.29496789611720364, ""MARUTI"": 0.10387044531106998, ""BAJAJ-AUTO"": 0.06564108493977909, ""LT"": 0.1625262234906388, ""KOTAKBANK"": 0.1011587460586339, ""HINDUNILVR"": 0.07109797101018504, ""HEROMOTOCO"": 0.08932197114288459, ""ULTRACEMCO"": 0.11141566192960493}"
2018-03-31,9,0.0039053460190042067,0.0015056397718570202,-0.005410985790861227,"{""HDFCBANK"": 0.25430614989934935, ""MARUTI"": 0.08643323804006466, ""BAJAJ-AUTO"": 0.05491462851941375, ""LT"": 0.14554905833854972, ""KOTAKBANK"": 0.08238698223836755, ""HINDUNILVR"": 0.06308695037462264, ""HEROMOTOCO"": 0.08597213325123855, ""ULTRACEMCO"": 0.09597197861443846, ""RELIANCE"": 0.13137888072395532}"
2018-03-31,10,0.003888949576092172,0.0014618064049439368,-0.005350755981036109,"{""HDFCBANK"": 0.22927801369878079, ""MARUTI"": 0.08053342647426291, ""BAJAJ-AUTO"": 0.05659438537220695, ""LT"": 0.14407786880965823, ""KOTAKBANK"": 0.07224623169025156, ""HINDUNILVR"": 0.06112555470416329, ""HEROMOTOCO"": 0.08143940830813617, ""ULTRACEMCO"": 0.0908664252463385, ""RELIANCE"": 0.1320202129773462, ""INDUSINDBK"": 0.051818472718855375}"
2018-03-31,11,0.003786986022390046,0.0016538473742585588,-0.0054408333966486045,"{""HDFCBANK"": 0.22332171402775408, ""MARUTI"": 0.06889529744021944, ""BAJAJ-AUTO"": 0.04353447633579331, ""LT"": 0.13676317806803792, ""KOTAKBANK"": 0.06784430954620929, ""HINDUNILVR"": 0.05386637557322096, ""HEROMOTOCO"": 0.0741694677059373, ""ULTRACEMCO"": 0.08442551358971832, ""RELIANCE"": 0.13101702847796753, ""INDUSINDBK"": 0.046179181017346214, ""M&M"": 0.06998345821779557}"
