rebalance_date,k,tracking_error,transaction_cost,net_replication_utility,weights
2023-03-31,1,0.015295798495176725,0.0035709016169604944,-0.01886670011213722,"{""ICICIBANK"": 1.0}"
2023-03-31,2,0.008266067578589902,0.0028123268528592632,-0.011078394431449165,"{""ICICIBANK"": 0.38352200866221786, ""HDFCBANK"": 0.6164779913377821}"
2023-03-31,3,0.006118696204618975,0.002506945658521577,-0.008625641863140552,"{""ICICIBANK"": 0.29603234371382114, ""HDFCBANK"": 0.44961456386764914, ""TCS"": 0.25435309241852966}"
2023-03-31,4,0.005686654870765357,0.0023016483260301177,-0.007988303196795474,"{""ICICIBANK"": 0.27410456382990334, ""HDFCBANK"": 0.41592901565898843, ""TCS"": 0.18435764773263422, ""WIPRO"": 0.1256087727784739}"
2023-03-31,5,0.004941485275295888,0.0018182282512644314,-0.00675971352656032,"{""ICICIBANK"": 0.20299716921270974, ""HDFCBANK"": 0.33033429030762973, ""TCS"": 0.16222419181621392, ""WIPRO"": 0.10382197024434821, ""LT"": 0.20062237841909833}"
2023-03-31,6,0.004628568999607722,0.0014582453028194526,-0.006086814302427175,"{""ICICIBANK"": 0.18711981505028705, ""HDFCBANK"": 0.2500822633035665, ""TCS"": 0.1520194986616012, ""WIPRO"": 0.10228429333719556, ""LT"": 0.17894857551980423, ""KOTAKBANK"": 0.12954555412754534}"
2023-03-31,7,0.004412887915293614,0.0011615447852305596,-0.005574432700524174,"{""ICICIBANK"": 0.13057885772191893, ""HDFCBANK"": 0.24258545441629045, ""TCS"": 0.15086508308440613, ""WIPRO"": 0.10003420040644634, ""LT"": 0.15315150804503366, ""KOTAKBANK"": 0.12694130127169415, ""SBIN"": 0.09584359505421039}"
2023-03-31,8,0.004233176778773377,0.0011615447852305596,-0.005394721564003937,"{""ICICIBANK"": 0.12797258803371608, ""HDFCBANK"": 0.23316206338477094, ""TCS"": 0.11520133191289014, ""WIPRO"": 0.07100223840101937, ""LT"": 0.14998565043721565, ""KOTAKBANK"": 0.12532111786485015, ""SBIN"": 0.09398869062271109, ""HCLTECH"": 0.08336631934282658}"
2023-03-31,9,0.004107345047422557,0.0008251595413879086,-0.0049325045888104655,"{""ICICIBANK"": 0.1257864198758042, ""HDFCBANK"": 0.229695502310083, ""TCS"": 0.08772795224457233, ""WIPRO"": 0.05375867153251183, ""LT"": 0.14623143862652513, ""KOTAKBANK"": 0.11987563759692378, ""SBIN"": 0.09298027735675983, ""HCLTECH"": 0.059847789496157086, ""INFY"": 0.0840963109606627}"
2023-03-31,10,0.0032869514773756748,0.0002904941612497559,-0.0035774456386254306,"{""ICICIBANK"": 0.1114548289550494, ""HDFCBANK"": 0.19379635932896738, ""TCS"": 0.07020118777376705, ""WIPRO"": 0.04609805522208651, ""LT"": 0.12721412805140164, ""KOTAKBANK"": 0.0964698592327012, ""SBIN"": 0.07607716397350002, ""HCLTECH"": 0.04131529813664413, ""INFY"": 0.07915622749898388, ""RELIANCE"": 0.15821689182689863}"
2023-03-31,11,0.003008077697898728,0.0005123198411746866,-0.0035203975390734146,"{""ICICIBANK"": 0.108692289800664, ""HDFCBANK"": 0.1776787087580131, ""TCS"": 0.06519133823974757, ""WIPRO"": 0.03870129168010695, ""LT"": 0.10374156618622249, ""KOTAKBANK"": 0.09021428390612816, ""SBIN"": 0.061125467987372076, ""HCLTECH"": 0.04014762291973098, ""INFY"": 0.08026231066254269, ""RELIANCE"": 0.14794902332120258, ""GRASIM"": 0.08629609653826947}"
2023-03-31,12,0.0028678275217396292,0.0004664139983047826,-0.003334241520044412,"{""ICICIBANK"": 0.1047878921017213, ""HDFCBANK"": 0.17180743338371238, ""TCS"": 0.06284738236034486, ""WIPRO"": 0.03593309232217103, ""LT"": 0.10006807655861054, ""KOTAKBANK"": 0.08695635793640522, ""SBIN"": 0.06184382282534343, ""HCLTECH"": 0.036952704865940024, ""INFY"": 0.07632213953902545, ""RELIANCE"": 0.14064750165290596, ""GRASIM"": 0.07965079471025562, ""NESTLEIND"": 0.042182801743564126}"
2023-03-31,13,0.002751382257106019,0.000571472179424243,-0.0033228544365302617,"{""ICICIBANK"": 0.10182905712067845, ""HDFCBANK"": 0.16615989067377968, ""TCS"": 0.06160068331799084, ""WIPRO"": 0.03649908039199774, ""LT"": 0.09621912436014929, ""KOTAKBANK"": 0.08689675107361061, ""SBIN"": 0.059247766453396716, ""HCLTECH"": 0.03471785315307626, ""INFY"": 0.07321657618820061, ""RELIANCE"": 0.13495963724056453, ""GRASIM"": 0.06939159113159922, ""NESTLEIND"": 0.040503388323570776, ""BHARTIARTL"": 0.03875860057138529}"
2023-03-31,14,0.002675802267877199,0.0006763378140738468,-0.0033521400819510458,"{""ICICIBANK"": 0.10101010782740932, ""HDFCBANK"": 0.16770496791714964, ""TCS"": 0.06047938024129456, ""WIPRO"": 0.035712661104027425, ""LT"": 0.09174035011398994, ""KOTAKBANK"": 0.08192667361208344, ""SBIN"": 0.05551987466178628, ""HCLTECH"": 0.03180992482393188, ""INFY"": 0.07253112881181267, ""RELIANCE"": 0.13008323810230532, ""GRASIM"": 0.06257215818492719, ""NESTLEIND"": 0.03420716408967963, ""BHARTIARTL"": 0.03666524715535298, ""TATACONSUM"": 0.03803712335424965}"
